BASKET_ID,words
27101351291,"[819765, 837107, 845078, 859026, 878882, 907957, 930813, 975613, 981521, 1024128, 1048462, 1065593, 1090884, 1094352, 1105467, 1116601, 5568070, 8203851, 9881834]"
27190936947,"[862349, 898068, 904360, 1037332, 1086318]"
27254570537,"[854032, 901666, 909268, 938300, 981568, 995965, 8177622, 9187191, 9546982]"
27282221552,"[846767, 863061, 890689, 900145, 904313, 918907, 970866, 990469, 990975, 991019, 995866, 1033324, 1048441, 1048462, 1057260, 1058779, 1060054, 1082137, 1082185, 1087232, 1121600, 5995150, 7410198]"
27326057610,"[909714, 954543, 1029743, 1041487, 1058021, 1064054, 1074754, 1127831, 6424422, 9795963]"
27398515533,"[820119, 837107, 840361, 846959, 854405, 854852, 860101, 904360, 949931, 952254, 961024, 981521, 992956, 996114, 1000851, 1006184, 1010854, 1020112, 1048462, 1058026, 1058779, 1070820, 1072422, 1112560, 1115006, 1131312, 5569471, 5583751, 8358070, 9337581, 9446257, 9526410, 9858963]"
27421268570,"[849330, 854405, 855350, 883932, 893545, 911411, 923746, 946788, 952317, 953838, 966348, 982493, 983458, 1006184, 1015060, 1081029, 1086252, 1091858, 1092045, 1094308, 1137950, 5978648, 6396131, 9337581, 9706116]"
27601070375,"[820119, 820158, 821316, 822407, 843602, 906509, 927191, 999992, 1009567, 1034711, 1036501, 1048462, 1065593, 1082185, 1085154, 1089642, 1118033, 1139036, 5978656, 5995150, 6552862, 8293469, 8293470, 9526448]"
27609803262,"[978257, 983399, 1082185, 1096486, 9337581]"
27768900668,"[820158, 826249, 832430, 843602, 867008, 886941, 997096, 1034711, 1089642, 1092045, 1098066, 1105467, 1131312, 5569471, 8090513, 8180870, 9526410]"
27828983258,"[823326, 854405, 859010, 871162, 881442, 887962, 899624, 916767, 950638, 987480, 1011328, 1019744, 1023895, 1038443, 1042438, 1128665, 1131438, 7441391, 9337581]"
27865075125,"[837865, 851916, 961024, 981521, 998621, 1029743, 1048462, 1070820, 1079023, 1096036, 1116207, 1132770, 6979253]"
28009111572,"[862349, 883963, 909894, 945372, 965267, 995242, 1062966, 1082185, 1123321, 1127831, 1131438]"
28093084216,"[852145, 854405, 865354, 871352, 887774, 893501, 914318, 926909, 1022981, 1028238, 1042942, 1043590, 1057513, 1076516, 1080349, 1085206, 1092264, 1110754, 1113367, 1131312, 10312102, 10345155]"
28197358764,"[853178, 882305, 911878, 916767, 918400, 952981, 954633, 971203, 973476, 1007442, 1012043, 1020404, 1029743, 1041829, 1048462, 1075305, 1116207, 1116601, 1128900, 5585510, 6463582, 9446850]"
28243015082,[6534178]
28243015108,"[868226, 900185, 949616, 984677, 1007442, 1024384, 1055863, 1056509, 6632301, 9881834, 10345155, 10352366]"
28282411422,"[829427, 833841, 839753, 845068, 845078, 845288, 851508, 853172, 853904, 862349, 866950, 882489, 903230, 903674, 916767, 918776, 923780, 935086, 994842, 995242, 1022053, 1022843, 1026638, 1048419, 1048462, 1055207, 1087362, 1118533, 1128900, 1133018, 5592440, 5978648, 8119097]"
28282411427,[871162]
28379257452,"[839766, 853437, 913666, 916767, 924760, 925448, 954006, 967762, 989194, 996177, 1004705, 1007442, 1011212, 1038746, 1042438, 1048672, 1070169, 1080552, 1083071, 1128900, 9552939]"
28536699450,"[857849, 916767, 965267, 976998, 995134, 1004906, 1007191, 1029743, 1043027, 1056509, 1107749, 1133371, 1139066, 5978648, 9526241]"
28536699471,"[5565352, 6534178]"
28628977180,"[822677, 871162, 909349, 970866, 973679, 1027874, 1044895, 1077588, 7430032, 9879924]"
28628977279,[6534178]
28732995851,"[825650, 827218, 833025, 836836, 847982, 857849, 860101, 889188, 892862, 897410, 908531, 916767, 917622, 920799, 947316, 949116, 953476, 973476, 995242, 1004906, 1023720, 1023958, 1026676, 1048462, 1056509, 1058779, 1061220, 1070064, 1077703, 1079023, 1100860, 1106137, 1109370, 1116207, 1124201, 1133018, 6513537, 10342365, 10456102]"
