BASKET_ID,words
28153800121,"[819978, 825665, 826385, 860315, 873627, 878996, 885939, 898869, 923388, 929334, 930118, 933835, 936517, 937444, 944493, 959219, 969849, 978537, 1031831, 1033046, 1051211, 1069021, 1086763, 1091976, 1127831, 6534635, 6553737, 9270328, 9488055, 10149918]"
28167380682,"[821025, 826249, 827271, 832335, 838797, 846032, 847270, 849297, 852486, 854405, 854852, 856128, 860776, 862725, 863151, 864392, 865219, 874149, 880377, 890269, 892221, 894425, 898553, 899470, 908940, 927004, 930118, 937406, 940766, 944137, 950638, 951834, 954375, 956210, 956813, 961620, 963868, 977497, 999779, 1002787, 1006649, 1024306, 1029192, 1034028, 1043301, 1058997, 1067779, 1080354, 1085357, 1087695, 1090150, 1090676, 1101445, 1103839, 1104898, 1105411, 1108152, 1115801, 1116392, 1126817, 5569093, 5569845, 5570155, 5588161, 6391158, 6442594, 6514121, 6551711, 6552637, 7409681, 8090946, 8090956, 9420146, 9485437, 9552918, 12158974]"
28210367180,"[825749, 840361, 845975, 849297, 852486, 854754, 859753, 860315, 860776, 897733, 933835, 936741, 940755, 950982, 956533, 961554, 965267, 984054, 994065, 998984, 1011303, 1018109, 1028944, 1029743, 1034393, 1051468, 1092588, 5569845, 5585510, 6034857, 6602440, 6633210, 9483757, 9485437, 9526676, 9527293, 9677303, 10311240]"
28317986064,"[825970, 826146, 832001, 833724, 834484, 838637, 841872, 842385, 845108, 845975, 847988, 850058, 860315, 860625, 871402, 872791, 873474, 874149, 878996, 879445, 883404, 893282, 904129, 916122, 917870, 930118, 940631, 952337, 955038, 959430, 970736, 991874, 995311, 999639, 1018769, 1023196, 1029743, 1032969, 1038497, 1038743, 1049788, 1054180, 1058997, 1072523, 1079724, 1080354, 1092588, 1092669, 1101445, 1101956, 1103742, 1110779, 1115800, 1119051, 1130858, 1131374, 1134379, 1134992, 1135219, 1135694, 5564957, 5592557, 6463477, 6464080, 6552237, 6552318, 7024990, 7166566, 7407587, 8068385, 8181555, 8205637, 8293439, 9242918, 9446246, 9485437, 9526564, 9526757, 9802730, 9878848]"
28344317848,[879545]
28344855114,"[960605, 1001452, 1020235, 6555324]"
28379095208,"[865219, 867868, 919898, 941361, 982184, 1021427, 1089758, 6463515, 7463176]"
28417621881,[996307]
28511386188,"[822367, 837469, 839656, 842297, 854754, 866025, 866328, 891516, 906905, 915086, 916115, 916122, 930118, 937276, 944301, 948509, 950982, 956813, 962615, 965267, 988211, 990077, 999012, 1028960, 1033046, 1046756, 1054047, 1067311, 1070559, 1071336, 1072953, 1076161, 1076666, 1085601, 1094400, 1096932, 1098167, 1112205, 1118807, 1125737, 1129161, 1134620, 5565432, 6034857, 6442594, 6513880, 6602440, 7025044, 8118552, 9419552, 9419561, 10312172]"
28511387702,[1055459]
28511940171,"[847260, 876991, 949784, 1136257, 6463874, 9419362]"
28628822537,"[830965, 834484, 835013, 852486, 860776, 862314, 865528, 871491, 874149, 892998, 893018, 923746, 930118, 932675, 936594, 961421, 961554, 977497, 979057, 985999, 990335, 1013433, 1029743, 1033142, 1058997, 1070227, 1075707, 1078652, 1081177, 1089306, 1092588, 1101445, 1113141, 1119051, 1127831, 1133556, 5567169, 5568348, 6602590, 7410015, 8090440, 8090602, 9242918, 9420105, 9485437, 9527066, 9553288, 10149863, 12130522]"
28638721095,"[949616, 1026438, 1039156]"
28697820958,"[822367, 829116, 832001, 832288, 834117, 835394, 838805, 849589, 854677, 854754, 855557, 856790, 866172, 878996, 881853, 885531, 892473, 930531, 930603, 937614, 948650, 957772, 958926, 961791, 965267, 965719, 970202, 985480, 987006, 987148, 988210, 991230, 993233, 993441, 1010259, 1017887, 1038497, 1051468, 1056778, 1062283, 1071148, 1072843, 1076889, 1077579, 1079293, 1080354, 1092669, 1100125, 1100973, 1111786, 1112205, 1123448, 1127831, 1129709, 1137688, 5569172, 6463874, 6553737, 6979485, 8090509, 8090545, 8203774, 9297371, 9483757, 10254761, 10456117, 12131929]"
28788335839,"[834117, 871514, 878996, 883404, 891322, 896966, 913682, 1066276, 1070559, 1088445, 1130777, 5592557, 6513880]"
28853336117,"[823095, 825749, 825976, 829685, 829722, 834484, 834826, 837381, 841194, 845975, 852486, 852856, 854754, 857055, 860776, 862725, 866172, 878996, 883404, 890401, 898212, 902172, 904995, 906017, 922102, 923746, 929768, 930603, 930666, 931716, 937293, 946094, 950638, 968651, 976313, 978313, 981370, 985256, 992029, 997907, 1008163, 1025831, 1029743, 1035321, 1038998, 1044621, 1046262, 1050883, 1051468, 1057306, 1058997, 1061982, 1070497, 1074172, 1080354, 1081212, 1082302, 1090150, 1096792, 1098066, 1099319, 1101437, 1101445, 1101523, 1111786, 1120475, 1134398, 5569845, 6039687, 6513671, 6602440, 6773108, 7024990, 7167902, 7409874, 7441102, 8090508, 9242918, 9485437, 9527495, 9552965, 9553180, 9830129, 12171576]"
28940801377,"[819978, 829852, 832001, 834826, 837865, 860776, 861013, 865219, 866172, 866211, 874149, 876691, 878996, 897954, 898043, 905336, 912137, 913623, 921844, 933835, 963868, 966778, 991230, 995242, 995785, 999730, 1008163, 1014675, 1027935, 1037417, 1046262, 1051516, 1053329, 1061982, 1071538, 1080354, 1112205, 1125601, 1125904, 1127831, 6034857, 6513671, 6602697, 7168619, 8067012, 8090509, 9242918, 9420048, 9420108, 9526411, 10456408]"
28970312819,[1100973]
29033826314,"[1061982, 1128828]"
29124851352,[1138189]
29157077759,"[1138189, 5590354]"
29221387547,[1138189]
29221411009,"[1043787, 1137241]"
29238291040,[1138189]
29250650494,"[827271, 831628, 832001, 836163, 845975, 847988, 849090, 852856, 854677, 862826, 865219, 866211, 878996, 891217, 891393, 909268, 918335, 924352, 924833, 932675, 938300, 943292, 946780, 958657, 959179, 961554, 994868, 995242, 996028, 998741, 999714, 1021522, 1027935, 1031581, 1033046, 1033826, 1041032, 1043956, 1055996, 1056075, 1058997, 1061982, 1062574, 1115552, 1124100, 1127831, 1129914, 1135802, 1137344, 1137688, 1139827, 5566133, 5568378, 5569093, 5570155, 5571248, 6463515, 6513671, 7157629, 9221709, 9242918, 9245417, 9337581, 9483757, 9522453, 9553288, 9881666, 10311720]"
29276457039,"[943233, 1002172]"
29329632780,"[1097311, 1138189]"
29339316281,"[834484, 835013, 838637, 845208, 847270, 853904, 854677, 856128, 862725, 869835, 891024, 893400, 894447, 914209, 920978, 925112, 930603, 936594, 941741, 943169, 943233, 946193, 948650, 948966, 957080, 967395, 967514, 985975, 991223, 991350, 991874, 995242, 995965, 1005515, 1008163, 1017966, 1021522, 1028695, 1033545, 1033845, 1040039, 1060529, 1061982, 1062128, 1071556, 1078082, 1099319, 1100778, 1105488, 1108152, 1110263, 1113141, 1115402, 1118074, 1119289, 1127831, 1135222, 1136719, 5566735, 5567365, 6463477, 6548594, 6979821, 7166724, 8090440, 8293600, 9242918, 9483753, 9527495, 9677890, 9884670, 9885204, 9885222, 9885525, 12132758, 12425418]"
29353691387,[1115977]
29435756661,"[1005186, 1138189]"
29470807845,"[1043787, 1138189, 12171656]"
29483935567,"[821695, 822226, 826606, 827271, 831763, 847982, 852662, 856790, 857503, 858424, 863151, 878338, 881853, 887618, 891393, 892406, 893400, 911713, 935218, 941741, 943233, 944317, 963868, 965766, 969849, 991223, 994955, 995242, 999639, 999730, 1003254, 1005456, 1012587, 1015112, 1015134, 1016709, 1021522, 1027102, 1027569, 1031581, 1043973, 1070559, 1080821, 1092588, 1098167, 1101445, 1103752, 1105488, 1106301, 1111786, 1115552, 1123720, 1127831, 1134398, 5566855, 5571248, 5571355, 5581464, 5592284, 6602697, 6602729, 7429977, 7466816, 7466836, 8293426, 8293600, 9483757, 9527549, 9553165, 9677018, 9827949, 9837323, 9878848, 9884670, 9885222, 10311599, 10356159, 12132047, 12188190, 12298966]"
29484512759,"[949616, 1138189]"
29484512864,"[923208, 5591490]"
29506942757,"[838186, 846634, 874753, 911812, 984018, 1022984, 1051516, 1117514, 1135932]"
29507511437,"[1001168, 1045080]"
29577566642,"[949616, 1138189]"
29577567339,[890016]
29602182483,"[862010, 12171656]"
29671842941,"[1005186, 1138189, 9704801]"
29671843143,[925514]
29672471753,[1039156]
