BASKET_ID,words
27481116375,"[826135, 919596, 1138189, 6632907]"
27481118807,"[908531, 1062425, 9553042]"
27481118809,"[996444, 1020604]"
27732912913,[1029968]
29277216580,"[826249, 849843, 864617, 866211, 889649, 902172, 908531, 934172, 979973, 1015612, 1029743, 1044078, 9392845]"
29299886091,"[822178, 847982, 865178, 951190, 1062966, 1096036, 1135258, 8293719, 9420140, 12599705]"
29391911280,"[824311, 833715, 849843, 859026, 865178, 868319, 903674, 920308, 923746, 924490, 927841, 934172, 954651, 1003421, 1015048, 1029743, 1056509, 1084203, 1091529, 1119879, 1132770, 6979030]"
29507681720,"[821316, 1112963]"
29507681730,"[824311, 839747, 841905, 849843, 850133, 850529, 866950, 868319, 871162, 880377, 896369, 903738, 916122, 943076, 953476, 953675, 962568, 987338, 1017061, 1029743, 1068258, 1077555, 1098066, 1127817, 7443464, 9392845, 9527323, 9677177]"
29577727237,"[1038315, 1039507, 1095843, 1097239, 5579642]"
29602347629,"[858553, 898023, 953476, 967814, 990284, 1058231, 1070497, 1076374, 9337578, 9487308, 9837544, 10457532]"
30087276774,"[831545, 832513, 841905, 849843, 850529, 865178, 866211, 868319, 885307, 948509, 1044759, 1047987, 1068855, 1071342, 1077555, 1097239, 1098066, 1119399, 1127611, 6704329, 6773108, 6979030, 9487606, 12301405]"
31490531845,"[847982, 883404, 1076875, 1081355, 1115335]"
31672386355,"[857638, 883404, 905087, 930917, 958046, 981944, 999134, 1029743, 6546066]"
31834082013,"[826249, 831937, 850679, 857294, 893400, 909894, 921504, 933637, 951102, 951703, 980666, 1005961, 1006184, 1023720, 1029743, 1082185, 1091922, 1107089, 1111072, 1122085, 1125702, 6534035]"
32493311400,"[827778, 850133, 905087, 941854, 951035, 1006184, 1062002, 1103741]"
32872372227,"[849843, 995242, 1015826, 1029504, 1081355, 5592737]"
33132872386,"[847982, 901062, 950756, 951035, 969906, 989249, 1029743, 1127817]"
34850917545,"[830456, 862070, 916122, 961772, 1063700, 1076875]"
35463336726,"[829323, 847982, 866043, 866871, 892630, 985999, 995242, 1063700, 1071214, 1137344, 5568378]"
35463337807,[908846]
40050361153,"[854354, 947068, 1074594, 1126890]"
40050361160,"[827656, 847982, 890283, 1013578, 1029743, 1035238, 1039287, 1062002, 1080669, 1083446, 1091976, 1092149, 1111072, 1126683, 5590613, 9416729, 13671542]"
40072895438,"[839188, 866227, 878739, 893018, 918335, 933664, 938208, 943897, 947849, 968214, 970698, 970792, 977499, 995188, 1009567, 1023339, 1029624, 1063700, 1068843, 1069614, 1093543, 1125197, 9552827]"
40072895777,[970698]
40072898106,"[908846, 1039870, 1088841]"
40186472732,"[914957, 930917, 935284, 1040927, 1045220, 1094352, 1125197, 1127624, 1131344]"
40186472748,"[850102, 889248, 889774, 940108, 945821, 947068, 1106373, 1128271, 1128698, 5568378, 7166817, 8019233]"
40387223077,"[834117, 947798, 1070015]"
40447612829,"[856060, 967814, 1076374, 5566963, 9527323]"
40496501101,"[824311, 834117, 856772, 859026, 894886, 930917, 934427, 947798, 948832, 995188, 995242, 1006184, 5590695, 6633222]"
40496501110,"[851241, 864857, 866871, 1022757, 1043128, 6979030]"
40865077362,"[866395, 5568378]"
40865077370,"[879755, 1120179]"
40876955608,"[899624, 937276, 981760]"
40928417199,[1108168]
41453043580,"[848268, 849843, 881988, 900697, 910032, 939423, 939578, 951035, 951149, 962568, 965543, 968214, 981240, 981760, 988572, 990440, 1002313, 1010582, 1020682, 1028782, 1029112, 1029743, 1040693, 1061971, 1079987, 1103741, 1109598, 1116770, 1117500, 1128698, 1130015, 5587661, 13416351]"
41834647288,"[838867, 1061971]"
42097437624,[995840]
