BASKET_ID,words
27213336109,"[834808, 840573, 847127, 847982, 899624, 910745, 911502, 924273, 958909, 977882, 985999, 990461, 1012701, 1030409, 1034499, 1035191, 1035536, 1037076, 1079067, 1080472, 1090286, 1091010, 1098927, 1110793, 6552254, 6554188, 6772792, 7144131, 8068356, 9296849]"
27266772155,"[844165, 868764, 1071544, 1108844, 1122085, 6632302, 9420066, 9526411, 9527290]"
27314315298,"[844165, 847573, 852080, 868764, 914484, 951590, 1029743, 1044078, 1056509, 1071544]"
27769096814,"[821730, 861341, 885863, 899766, 926006, 978913, 1015508, 1035121, 1087102, 6553210, 6555249, 7135183, 7441084, 8090537, 9527066, 9527161, 10150076]"
28023656709,"[1133018, 5565392]"
28023656721,"[821730, 827047, 827999, 830192, 845078, 847982, 861341, 870608, 870819, 886959, 888650, 906826, 913785, 914484, 915295, 937845, 958569, 962206, 974108, 978913, 1014948, 1024306, 1025535, 1028944, 1035121, 1035508, 1050534, 1060005, 1094723, 1109374, 1126808, 1127123, 5566592, 5568729, 5590390, 6979579, 8090537, 9297156, 9834350]"
28106336032,[949023]
28106336038,[949023]
28345185977,[949023]
28345185979,[949023]
28345185982,[949023]
28345185983,[949023]
28345185989,"[890513, 956995, 964356, 993680, 1114604, 9553347]"
28512286073,"[1043663, 1076195, 1106523, 1121252]"
28512286078,"[951221, 981760, 983659, 1017127, 1100124, 1106523]"
28512286083,"[856788, 935389, 1067695, 8090537]"
28639061862,"[854716, 956666, 1090931, 5568758, 6533880, 6534035, 8090556, 10355882]"
28639061869,"[981760, 1106523, 5565392]"
28639061872,"[983659, 1106523]"
28639061875,[1067695]
28757656297,"[833715, 903674, 984491, 1013928, 1021108, 1050915, 1069620, 9802527, 9802643]"
28886830859,"[892768, 947427, 949023, 966079, 1003516, 1055863, 1067695, 5996639, 5996650, 8090537, 9420258, 9677093, 9677100]"
28941747022,[949023]
28941747024,"[845868, 846202, 859010, 921197, 935389, 1000856, 1037076, 1067695]"
29157435151,"[823641, 886787, 893018, 905940, 906763, 929484, 937301, 1044078, 8249513]"
29238620793,"[949023, 1000856, 1120963]"
29238620797,[949023]
29238620803,"[888117, 889965, 891894, 993390, 1029287, 1067695, 1086644, 8090539, 9802529]"
29238620807,"[849457, 1119784, 10356441]"
29273261663,"[1056509, 1096036, 6904925, 12301100]"
29484266208,"[837098, 843944, 849688, 866177, 870327, 923746, 966449, 1029287, 1067695, 1073244, 1133926, 9802666, 9836903, 9858585, 12301100]"
29577886260,[949023]
29577886265,"[855152, 890620, 929091, 1010796, 1016276, 1017127, 1022053, 1060312, 1077555, 1106523, 1134174, 8090537, 9802643, 9802666]"
29712705991,[9270799]
30202401143,"[860947, 949023, 1000856]"
30202401145,[949023]
30202401146,[949023]
30202401153,"[860947, 949023, 1000856]"
31070766735,"[860947, 949023, 1000856]"
31070766739,[949023]
31355570325,[949023]
31355570329,"[860947, 949023, 1000856]"
31355570330,"[855152, 888117, 948626, 1029287, 1034267, 7147142]"
31424275738,[949023]
31424275741,"[860947, 949023, 958067]"
31424275746,"[870327, 936634, 945779, 1041476, 9802666]"
31541675999,"[917277, 998206, 1120741, 7147142, 7409874]"
31553706252,"[844179, 862139, 863449, 870327, 871252, 873627, 923746, 934156, 938596, 952563, 966449, 989881, 1000753, 1004906, 1008074, 1016276, 1019627, 1020682, 1062966, 1101567, 1103691, 1104584, 1106523, 1113462, 1120928, 1124444, 1127825, 5592931, 7409874, 8090537, 8249511, 9802666, 10309225, 12946257]"
32614401226,"[821083, 923654, 971585, 1000856, 1029743, 1122928, 1133254]"
32614401236,"[842054, 843944, 862283, 870128, 870327, 889965, 948626, 971660, 985893, 989881, 993390, 1047971, 1050915, 1069620, 1086644, 1113462, 1119784, 9527290, 9802666, 12781512, 12781608]"
32848626364,"[916578, 1002459, 6944571, 9420312]"
32990051021,"[822470, 848268, 856252, 859335, 868319, 868727, 870780, 890455, 907631, 936594, 938700, 973861, 995303, 1060005, 1129671, 6463943, 9802666, 9836195]"
33041656025,"[1124077, 12757653]"
33132461699,"[826249, 866548, 870547, 971660, 995055, 1029743, 1085441, 1106523, 13506200]"
33362961720,"[1108654, 9677756]"
33397726247,"[866548, 1102959]"
33397726581,"[861494, 903239, 1119784, 1131351, 7409845]"
33769977087,"[1029743, 5565612]"
33769977091,"[926796, 981760, 1029743, 1135222, 5565392, 13910864]"
33836581370,[5580525]
33957142974,"[883404, 5592931, 12301100]"
33957142979,"[1029743, 1043663]"
33983431685,"[883404, 895166, 1002459, 1062453, 1062966, 1105541, 1127817, 9527066, 12325183]"
34032736912,"[831628, 839656, 883404, 1001148]"
34186385866,"[845109, 845208, 867667, 870633, 916122, 918098, 922907, 934697, 948650, 966005, 971660, 972931, 978077, 981760, 991999, 995242, 995785, 999134, 999858, 1016276, 1026984, 1038746, 1045220, 1046545, 1048200, 1066289, 1092552, 1098066, 1108168, 1123842, 1128240, 6944571, 12384775, 12810424, 13115579, 13512363, 13986663]"
35109126063,"[1029743, 5565612]"
35109126065,[1029743]
35109126072,"[955910, 969687, 981760, 1020682, 1038217, 1062966, 1119784, 12301100, 12781512]"
35573865807,"[994928, 1068719]"
35727106095,"[837339, 862139, 896446, 901403, 923746, 938700, 946964, 947201, 962229, 972931, 973135, 973868, 985999, 995242, 1033800, 1042438, 1046545, 1056509, 1061220, 1062966, 1079067, 1090507, 1096036, 1119784, 1138292, 9245106, 9835408, 10285003, 12781512]"
40174326630,"[847127, 856515, 899624, 956599, 961554, 964331, 1044895, 1058779, 1128240, 5592626, 6979048, 6979550, 9296965, 9881948, 12325183, 12351798, 12383822, 15926887]"
40853176713,"[862130, 927191, 971660, 1063364, 1112598, 5584027, 8090537, 12781512, 12781608, 15596513, 15717057]"
