BASKET_ID,words
27609977582,"[888914, 937789, 980138, 980943, 998119, 999198, 1044668, 1123045, 5568325]"
28210445694,"[834484, 857503, 914190, 943393, 997128, 1132280, 7024927, 9526411, 9527160, 9527290]"
28210446309,"[943393, 1100972]"
28270726427,"[850601, 987122]"
28294332803,"[850072, 905986, 911812, 942258, 953622, 955370, 973861, 1020581, 1065903, 1082814, 1113820, 1124077, 1133214, 12183644]"
28344387608,"[850601, 987122]"
28379168287,"[824209, 850601, 889170, 928049, 987122, 1100375, 6553763]"
28391321132,"[839162, 857697, 870547, 873627, 882604, 896369, 929484, 933067, 946977, 951561, 995242, 1094262, 9445948]"
28537782640,"[850601, 987122]"
28628892540,"[850601, 987122, 1135566, 5568325, 7168968, 8018949]"
28771287373,"[850601, 987122, 9527161]"
28789562843,"[850601, 894620, 987122]"
28853551572,"[833709, 892838, 1083733, 7025496, 8019716, 9526411]"
29277087840,"[910151, 1017739, 1102381, 9858947]"
29299797672,[1020404]
29506978080,"[9837074, 9858810, 9858947]"
29507547250,"[842434, 850601, 853095, 853262, 859075, 897954, 902094, 911812, 965638, 970714, 987122, 1019108, 1020581, 1039287, 1040183, 1075283, 1106073, 1119089, 8118708, 9527619]"
29577637418,[1003600]
30035845639,"[851129, 1106197, 6391178, 7410370, 9297179, 9837585, 9858810, 9858947]"
30578483055,"[998270, 1011457, 1029743, 1046789, 1121656, 10351524, 12811579]"
30700389678,"[834484, 839243, 843346, 911812, 1093949, 1100972, 1108994, 1132280, 9270757]"
30845381171,"[850601, 987122, 1046789]"
30857121552,[976998]
30906698112,"[850601, 987122, 5568325, 7144131]"
31019837692,"[850601, 987122, 1046789, 1065593]"
31490402396,"[829852, 850072, 927658, 1055459, 1106301, 1136257, 1138189, 10456963, 13002761]"
31868851191,"[850601, 987122, 1014182, 1102381, 5981072]"
31908172483,"[839243, 842434, 853095, 863632, 905059, 960484, 984208, 1004906, 1133018, 9833277]"
31993201832,"[918368, 963502, 7169121]"
32113562778,"[850601, 851129, 987122, 1027068, 1029743, 1121656]"
32895116812,"[868015, 1102381]"
33251692908,"[1028012, 1102381, 5568325, 7442978, 13382432]"
33655617762,"[844179, 867188, 894511, 904360, 928049, 936914, 951590, 1014206, 1019387, 1081177, 1111839, 1127831, 1133018, 6463742, 8160319, 12731447, 12731583]"
33658547023,"[965292, 987122, 1135995, 1137346]"
33944622018,"[823721, 866140, 987122, 1029743, 1054262, 1110244, 1137344, 5570408]"
34641747511,"[840361, 904777, 998189, 1029743, 1043663, 1102067, 1125123]"
35485985579,"[833025, 849297, 857503, 916381, 919534, 965766, 995211, 1029743, 1053690, 1065593, 1110244, 1128240, 5591038]"
35877437383,"[839152, 845265, 985999, 1068451]"
40423636096,"[833723, 842423, 913202, 923339, 1065056, 6463658, 7167218, 7409949, 7440663, 10204396, 10456488]"
40765427379,"[1029743, 1043663]"
40765427389,"[839152, 845622, 1062710, 9487603]"
41211952315,"[907631, 941368, 963336, 15778316]"
41599797878,[883404]
41795231999,"[823721, 829291, 849297, 902172, 927277, 929668, 942294, 987122, 1019722, 1052789, 1100375, 9420312, 9487603, 13115983, 13413276, 16809471]"
