BASKET_ID,words
27913035576,"[838220, 1037840, 1052294, 5569230, 8090537]"
27936956147,"[1022428, 5569230, 5569471, 5569845, 8177622]"
27950425454,"[849202, 906625, 908318, 5591083, 6904419]"
28023915261,[820133]
28023916289,[843343]
28023970363,"[871514, 1030577, 1108168, 8090537]"
28068956130,"[1077659, 1101956]"
28080972200,"[961379, 1009977]"
28092927069,"[820133, 1004436, 1018457, 7147162]"
28110505268,[900802]
28110570534,"[951590, 954675, 1135834]"
28110570767,[5585510]
28154360142,[1031864]
28167386920,"[820133, 892531, 1004436, 1065067, 1119089]"
28197207463,"[883404, 1081177]"
28242861842,"[844165, 1116068, 5582527]"
28243406266,[1004436]
28282508012,"[820133, 948420, 1124729]"
28306056709,"[844165, 849202, 874972, 912914, 942525, 947292, 998556, 1031864, 1110843]"
28331221390,"[844165, 849202, 857849, 866140, 871061, 875076, 883404, 892618, 893018, 893868, 896085, 904360, 913425, 915621, 945323, 978387, 994928, 995785, 1004114, 1004906, 1024306, 1031864, 1041796, 1044078, 1045779, 1072760, 1077490, 1078187, 1079542, 1081189, 1098066, 1119089, 1127831, 9526411, 9526841, 12263184]"
28344861464,"[1004436, 1092157, 1124695]"
28405585112,"[1031864, 1134522]"
28405586406,"[942817, 1004436, 1120009]"
28511391864,"[819123, 819840, 822524, 823990, 839243, 840361, 844165, 846417, 883404, 894425, 898212, 914826, 938700, 940332, 973861, 973889, 1004436, 1004906, 1031864, 1043590, 1071845, 1081189, 1099089, 1119089, 9297135, 9526841]"
28537715990,"[844165, 859075, 870568, 908846, 909138, 942817, 1031864, 1034478, 1110857]"
28571613832,"[1004436, 9526841]"
28638700826,"[873785, 1031864, 9526841]"
28732836457,"[1053690, 1098066]"
28744330124,"[1031864, 9526841]"
28787830706,"[837669, 843346, 879755, 904360, 911878, 965267, 1000753, 1012816, 1082185, 1117191]"
28787831586,"[828235, 843346, 845208, 1074575, 9527184]"
28789495174,"[1031864, 9526841]"
28840505848,"[856801, 892531, 901602, 933841, 12171674]"
28853340144,[1031864]
28867715900,"[823990, 861961, 913666, 941361, 950439, 951590, 968146, 994928, 1029743, 1046545, 1051323, 1118533, 1122358, 1127338, 8090537, 8090545]"
28918987391,"[830133, 852856, 861279, 937573, 965267, 998239, 1000753, 1001702, 1011457, 1012816, 1025650, 6391557, 10204765]"
