BASKET_ID,words
28282784220,"[825541, 831628, 881594, 908846, 909894, 1046262, 1054509, 1084423, 9856744, 9878803, 9884788]"
28418106874,"[826056, 845108, 887474, 988044, 1061982, 1091793, 10121965]"
28537651054,"[861821, 866211, 866540, 909714, 1024306, 1102949, 10121965]"
28648447157,"[821344, 822346, 834103, 931911, 1061982, 9677581]"
28840742136,[7410341]
28853846975,"[844106, 886291, 1009449, 1061982, 1091793]"
28920055164,[9655294]
28970841891,"[825541, 860315, 897165, 1009449, 1110572]"
29273472711,"[834103, 1009449, 1020581, 1070702]"
29507767570,"[933794, 1009813]"
29702112314,"[1009449, 1056492, 1087102]"
30175941733,"[933794, 1020581, 1045228, 1121393, 12301632]"
30515246583,"[834103, 885863, 1070702, 1087102, 9677581]"
30579275512,"[1022254, 1043301, 9677581, 12301786]"
30579275523,[834103]
30700622619,"[832944, 1048507, 5582777, 9829265]"
30731280854,"[834103, 9677581]"
30731281400,[1088295]
30768651653,"[834103, 885863, 920818, 988914, 1081621, 1087102]"
30780481281,[834103]
30780601320,"[834103, 9677581]"
30883557211,"[834103, 896613, 1035093, 1052411, 1124394, 9677581, 10457110, 12605541]"
30943125657,"[834103, 881883, 991268, 1075368, 8019772, 9527160, 10285389]"
31020020622,"[834103, 9677581]"
31070655291,"[834103, 1044895, 1057377, 9677581]"
31085185575,"[834103, 9677581]"
31114776692,"[856345, 860776, 903325, 961554, 962568, 965842, 970030]"
31160810389,"[834103, 7167218, 9677581]"
31172760552,"[834103, 1105954, 9677581]"
31184498468,"[859010, 878445, 909894, 1053690, 1131384]"
31184730431,"[834103, 6039586]"
31467816368,"[854405, 857620, 867491, 887474, 934172, 965490, 1006383, 1037863, 1070702, 1083454, 1120254, 5978656, 9673464, 9885526]"
31502551175,[1009449]
31540995761,"[834103, 1009449, 1075368]"
31624252211,"[857620, 889064, 935249, 1028695, 1083454, 5978656, 9885524, 10356505]"
31687335339,"[834103, 9677581]"
31711256117,"[834103, 9677581]"
31735316393,"[834103, 9677581]"
31735317753,"[821695, 863479, 870515, 908846, 936594, 947436, 948811, 958657, 1005493, 1028816, 1043301, 1065507, 1098485, 1110142, 5569230, 5569471, 5978656, 6551782, 10356505, 12262492]"
31769821271,"[821344, 834103, 879031, 1079292]"
31833571134,"[879031, 1091793]"
31883717596,[879031]
31883722682,"[1017471, 1036057, 1086303, 1127831]"
31956566083,"[834103, 1009449]"
32041075472,"[822346, 834103, 879031]"
32065287125,"[834103, 1009449]"
32090636149,"[878445, 934172, 1077048, 1102959, 1131384]"
32125490489,"[834103, 879031, 1091793]"
32137536782,"[834103, 879031, 1075368, 6039586]"
32204500382,"[834103, 879031]"
32258596666,"[834103, 879031, 966379]"
32269725541,"[848666, 857620, 867491, 879031, 889064, 901062, 941891, 958657, 965490, 986947, 1005149, 1040693, 1051516, 1055996, 1070748, 1120254, 5978656, 9885524, 9885526, 10356505, 12263692, 12582362, 13416788]"
32305401559,"[879031, 1060529]"
32408021785,"[834103, 879031]"
32408556541,"[834103, 879031, 1091793]"
32408973516,"[834103, 879031]"
32478405451,"[860776, 966103, 1004906, 1085803]"
32478405463,[6534178]
32541831561,"[1075368, 8293426, 8293898]"
32671836435,"[857503, 862826, 865178, 903325, 995785, 997128, 1010424, 1051516, 1117514]"
32759903116,"[831628, 863479, 865178, 871611, 903325, 961554, 1010424, 1082185, 1117514, 1119051, 1127831, 6034857]"
33027956612,"[908846, 921744, 970202, 1026118, 1028816, 1055425, 1102959, 1120254, 5978656, 13073103]"
33155520251,[1113080]
33155523043,"[920047, 1023531, 1048507, 1062335, 1128084]"
33192150078,"[949294, 1075368, 6039586, 9673266]"
33433072574,[866548]
33472656184,"[879031, 949836, 1059681]"
33656640103,[6534178]
33768121556,"[826067, 866211, 879031, 935342, 941891, 961554, 971147, 998566, 1003472, 1013784, 1051516, 1053039, 12949559, 13213470]"
33906199154,"[871402, 918846, 949836, 1009449, 1123496, 10356858]"
33983655827,"[819594, 1061982, 1075074, 1090663, 1123471, 5978656]"
34226806949,"[828114, 856788, 879031, 1114604, 5567148]"
34322080026,"[1075368, 6534178]"
34641926351,"[879948, 907994, 987480]"
34641926356,"[856788, 859010, 873203, 879031, 904360, 908846, 921744, 947816, 963339, 989824, 1010424, 1026118, 1099089, 1126085, 1135460, 9527290, 13417366]"
34812011935,"[852360, 863802, 883003, 959316, 1075368, 1087102, 1126269, 1126899, 6773110, 7025047, 9527290, 9912329, 10121965]"
35080356558,"[831628, 857620, 879031, 941891, 955288, 961554, 966695, 1013784, 1114604, 6039640, 9884509]"
35108907423,"[851913, 880427, 913682, 966684, 1023720, 1061982, 1125601, 1132771, 1137775, 5592585, 8118786, 9527290, 13115161, 13133916, 13213470]"
35109042376,[866548]
35293736253,"[879031, 1075368, 1108713, 14050544]"
35412597067,[6534178]
35573816597,"[821867, 879031, 949836]"
35638622132,"[949523, 966684, 1019942, 1023720, 1062002, 1082185, 5978656, 9884671, 10355368, 10356505, 13417366, 13945279, 15452730]"
40062220034,[6534178]
40106866384,"[823990, 825541, 879031, 981760, 986187, 1045228, 1058997, 1060831, 1070538, 1082185, 13911068]"
40128037007,"[1069635, 12188362, 13213470, 13417324, 15926844]"
40198780439,"[834103, 879031]"
40283393937,"[819927, 829515, 879031, 882941, 1075368, 1135460, 9522453]"
40460425501,"[834103, 857620, 867491, 879031, 891024, 958657, 994163, 1068325, 1126899, 5978656, 10356410, 10356605, 13212900, 13417366]"
40630665399,"[834103, 879031, 891024, 901062, 1075368, 1082185, 1120254, 6039586, 9522352, 13417366]"
40765867654,"[949252, 960613, 1092502]"
40800725380,"[827894, 834103, 879031, 1058997]"
40826530477,"[882850, 917381, 949836, 985922, 989919, 991874, 1096740, 12582361]"
40889015430,"[1103444, 5978656]"
40955517402,"[823858, 879031, 948249, 991268, 1058997, 10284942, 12582050]"
41109307749,"[843929, 922415, 947326, 972894, 1003736, 1024032, 1041267, 1058997, 1123792, 5566697, 12188111, 13381458]"
41109307755,"[826144, 843376, 908846, 985634]"
41259052391,"[830245, 878715, 880377, 963339, 985427, 989824, 1010424, 1026118, 1055646, 1058997, 1077048, 1079228, 1109374, 1109832, 1114604, 1120991, 1131384, 1135460, 1135573, 5567148, 6548390, 9527257]"
41338080430,"[942278, 981760, 1039589, 1044895, 1055072, 1057377, 1068719, 1071854, 1109374, 1123496, 1135460, 5978656]"
41338081908,[856210]
41366805446,"[847270, 863061, 866211, 901062, 909714, 927360, 945503, 968215, 981760, 1004001, 1024306, 1042697, 1069021, 1080841, 1118867, 1126899, 1135476, 13876912, 17105347]"
41453127561,"[1018184, 1079328, 8068401, 17208518, 17208673, 17208674]"
41665895523,"[834103, 879031, 994163, 1058115, 1109374, 1135460, 13775740]"
41847771256,"[845896, 879031, 891095, 926656, 993441, 1058115, 1075610, 1082185, 1109374, 1114604, 1120254, 1135460, 1136955, 6391140, 7442182, 15740869]"
41944691207,"[829138, 879031, 947326, 15800873]"
42185310070,"[915617, 1075368, 1112858]"
42211775235,"[834102, 857620, 867491, 882941, 889064, 957938, 986187, 993441, 1058115, 1095751, 1109374, 1114604, 1120254, 1126899, 1135460, 5978656, 9526906, 9858921, 10356505, 13911068]"
