BASKET_ID,words
28364246183,"[859075, 866211, 874058, 897306, 937725, 1082185, 1106523, 1124729, 1133254, 8090539, 8290587]"
28364246309,"[849100, 852572, 862349, 864774, 909743, 919423, 975649, 1005457, 1093571, 1100533, 5591606, 6772690, 10285286]"
28364246387,"[951590, 1029743]"
28364246399,[909086]
28364246986,"[938700, 940947, 951590, 1020581, 1139702]"
28364247059,"[824546, 834491, 860651, 873627, 900292, 901276, 906566, 912004, 912178, 923523, 929730, 930838, 932298, 948420, 957013, 963336, 981944, 988693, 1023815, 1037863, 1055170, 1068830, 1082185, 1091383, 1098066, 1118046, 1121281, 7025189, 7442008, 8011397, 9837404, 10312197, 10355376]"
28379135035,"[835285, 870933, 874255, 883404, 895886, 913201, 993512, 998112, 1046968, 1062966, 1117964, 5591538, 6423993, 6553210]"
28405621895,"[861821, 958233, 962390, 967461, 976998, 1007116, 5996251, 5996277, 10149656]"
28537163585,"[849032, 900918, 953476, 960605, 974794, 998112, 1014675, 1035946, 1084138, 1131500, 9802972]"
28853375025,"[835285, 856790, 863432, 990593, 1046968, 1060363, 1075305, 1076056, 1114597, 1134143, 1137346, 8205218, 9194207, 10204487, 12132291]"
28940841350,"[874736, 974156, 1028885, 1060363, 1075305, 1077143, 1079840, 5978648, 7142556, 9194207, 10204822]"
29114580037,"[837908, 847540, 901211, 905235, 920978, 940616, 985709, 1018605, 1036486, 1057113, 1062966, 1066097, 1075470, 1082185, 1085346, 1107144, 1107289, 1135071, 7137686, 7160764, 8019379, 8090521]"
29170424927,"[878996, 948119, 951227, 977716, 984677, 1013329, 1024306, 1085346, 1102959, 1104575, 1122568, 8090521, 8090537, 9420312]"
29238331073,"[828867, 873023, 908531, 919589, 988238, 995242, 1068719, 1120741, 9487327]"
29311600009,"[835634, 952069, 1076056, 1082185, 1086795]"
29528080019,"[867064, 905235, 931532, 940616, 960858, 985709, 1095669, 1107144, 1111839, 5567292, 5569528, 6772792, 7142535, 7142556, 9368132, 9935293]"
29807583686,"[822407, 945779, 962118, 984677, 999134, 999971, 1003836, 1005861, 1012723, 1033234, 1066097, 1082185, 1085604, 1107824, 1111839, 1120741, 1128647, 1132770, 1135071, 5568378, 10281600]"
30031775729,"[849843, 912914, 995055, 1075470]"
30034040045,"[849032, 889731, 904375, 927860, 953320, 993701, 995055, 1001148, 1007116, 1012873, 1018605, 1034781, 1038217, 1075305, 1082185, 1085604, 1115259, 5569845, 9526313, 9803295, 9911484, 10281600]"
30216970038,"[843944, 849688, 862283, 870128, 870327, 890695, 899061, 900697, 900698, 908531, 914186, 917381, 928486, 948190, 949875, 955370, 984677, 986393, 1015060, 1021108, 1023958, 1050915, 1075305, 1082185, 1085333, 1096036, 1109352, 1119261, 1136988, 6979516, 8249551, 9420312, 9803371, 10457128]"
30580262176,"[836924, 946757, 5568426, 10457506]"
30700340037,"[961194, 984677, 999971, 1035805, 1082185, 7142556]"
30731098392,"[835634, 928486, 1053690, 5573375, 6534370, 9420312, 9803371]"
30743322086,"[839208, 859075, 866140, 897907, 909306, 918335, 959303, 998206, 1057113, 1075305, 1110793]"
30822650040,"[839710, 873022, 1075820, 1099808, 1107532, 1116405, 7167882, 12172267]"
30822650045,"[1133018, 5564901, 10285144]"
