BASKET_ID,words
27517189095,"[821316, 826249, 908531, 911878, 995242, 1012338, 1092264, 1107289, 1127831, 1133018, 1136239, 6919165, 10198378]"
27914581558,"[1881742, 1894289, 1971373, 6403553, 6607286, 7449196]"
28405740557,[9912516]
29033980753,"[891954, 896369, 906763, 934427, 951221, 995610, 997189, 1009368, 1013641, 1029743, 1040371, 1077202, 1106523, 6423872]"
30871465315,"[896369, 906763, 996851, 1044078, 1082185, 1098844]"
33385636671,"[826249, 871570, 871611, 878996, 883940, 898980, 906838, 908531, 911878, 926884, 928754, 937343, 970119, 995242, 1009368, 1023958, 1056746, 1058997, 1071939, 1077555, 1082185, 1098066, 5585701, 13381631, 15592641]"
33656255891,"[823758, 990797, 994672, 995242, 1007195, 1022872, 1023958, 1048352, 1074754, 1082185, 1124729, 1133018, 5591083, 5591814, 5592094, 9676721, 13511937, 13512339]"
33657435902,"[825970, 839147, 898309, 990797, 1007195, 1082185, 1122268, 1124729, 7441558, 13095132, 13511937, 13512339]"
34057116941,"[819302, 824593, 929067, 961234, 967083, 7024990, 9858742, 9859112]"
34164300586,"[987480, 995242, 1023958, 1072330, 1074754, 1133018, 5978648, 7441391, 13513387]"
34186245858,"[967751, 1023958]"
41062640860,"[827683, 908531, 910439, 914632, 985525, 995242, 1050968, 1133018, 12695224]"
41310831549,"[824593, 871876, 981900, 987480, 990797, 1056267, 1072330, 1121384, 1128665, 6391517, 7441391, 7441558, 8118786, 9527415, 14025154]"
