BASKET_ID,words
27009271101,"[992202, 1038024, 6463897]"
27021180132,"[989150, 1005172, 1029743]"
27069522101,[822109]
27190944148,"[964356, 995242]"
27213471538,"[1040440, 1068719, 1075368, 1109615]"
27254752622,"[951703, 6704408, 6979579, 7408211]"
27309802912,"[1005186, 1091365]"
27325840806,"[5570685, 6704408, 9527293]"
27352800615,"[841220, 849441, 866140, 866211, 912902, 941797, 947316, 1010870, 1055853, 1075796, 5978648, 6979221, 9194127, 9526430, 9856257, 9882542]"
27384547084,"[839147, 971646, 1122819, 9677784]"
27421551492,"[831602, 832565, 837694]"
27421553636,[1047151]
27432468847,"[1086001, 9676835]"
27443225573,[862247]
27577801205,[1115733]
27589758670,"[820291, 860174, 906854, 1031982, 1067835, 1071686, 9859153]"
27709337476,"[854852, 904360, 919755, 1024306, 1033142, 5569230]"
27744986416,"[863762, 1043920, 6979579]"
27757165083,[9575543]
27774421102,"[889579, 893162, 978839, 1015597, 1019078]"
27936927337,"[874650, 901348, 933514, 8160254]"
27997336651,"[825665, 954966, 979057, 1052294]"
28023407082,[909894]
28023562556,"[1013928, 1119555, 6979579, 7408211]"
28154261613,"[1013928, 1051069, 1092948]"
28197726460,"[826385, 847277, 876604, 1029743, 1034511, 1094767, 5569230, 6443074, 6443362, 6464086, 6979579, 7166566, 9368294]"
28210866689,"[851569, 938831, 982232, 1092118, 1110442]"
28243311613,"[837527, 896849, 1022097, 5568869]"
28257718314,"[849544, 882947, 890423, 918046]"
28270931294,"[921514, 971646, 999074, 1117520, 5567755]"
28270931886,"[887299, 980412, 1060288, 9527098, 10150194]"
28345010362,[1052294]
28345010369,[6544236]
28345320070,"[835578, 1118393]"
28379345714,"[843656, 869577, 879528, 886246, 889774, 913785, 1003188, 1013928, 1017369, 1029743, 1070803, 1073086, 1081068, 1116671, 6514227, 7167836]"
28379581534,"[980509, 1004906]"
29157331776,[1010951]
29170641159,"[851569, 1031725, 1052294, 1063876, 1115069, 1122358, 10356268]"
29353005099,"[1118393, 6396071]"
29507186150,"[851569, 856252, 914190, 1021324, 1022053, 1115175]"
29590380808,"[848015, 850546, 853178, 882441, 950756, 970680, 995242, 1030093, 1072009, 1127817, 9446069]"
29602321546,"[882441, 1015247, 1044078, 1075470]"
29807697116,"[838882, 858302, 896369, 1065593]"
30031831910,"[847521, 882441, 894100, 902194, 911319, 1014314, 1105381]"
30034136646,"[861272, 999971]"
30036551227,"[831628, 882441, 914826, 938700, 959603, 976955, 995242, 1084567]"
30037141956,"[844165, 1113588]"
30174163035,"[905539, 1004906, 10204277]"
30175836684,[1043895]
30215703960,"[882441, 883404, 883912, 1029743]"
30240985808,[882441]
30579741628,"[842140, 845288, 850614, 990981, 999657, 1015826, 1030093, 1043895, 1074333, 1112073, 5585510, 7408211]"
30628280710,"[882288, 898051, 916122, 1097849, 6396071, 7410288, 12525151]"
30822690401,"[860903, 882441, 938700, 940021, 955043, 965141, 991999, 1062397, 1130397, 1130850]"
30845480370,"[1015247, 1121059, 6396071]"
30857455218,"[985181, 1075368]"
30930136573,"[845288, 850157, 861272, 883400, 897954, 903674, 987121, 998741, 1081582, 1136257]"
31085485540,[1082310]
31145235808,"[946964, 999971, 1030093, 1053690, 9526628, 9885564]"
31184607195,"[836793, 850841, 876695, 897983, 928342, 955043, 975649, 1018670, 1108092, 9884342]"
31198921788,[1038024]
31225501758,"[826249, 914826, 6391436, 9527494, 12263692]"
31336533025,"[973016, 1127716]"
31343875100,"[962568, 979707, 1039156, 1076738, 1094686, 1130397, 5569230, 9445919]"
31355950755,"[893868, 896469, 896617, 955043, 998741, 1138307, 12525151, 12582288]"
31390000503,"[955043, 975649]"
31502791999,[1126530]
31540880536,"[850614, 850841, 886125, 918733, 935284, 968057, 1005861, 1015247, 1034405, 1041476, 1103160, 1127624, 9526313, 9836903]"
31624723913,"[840735, 852360, 994923, 1017982]"
31625673785,"[881608, 902192, 918733, 968057, 1005861, 1009200, 1041476, 1089766, 1127624, 5592931, 9526313]"
31723110686,"[931870, 952981, 1105623, 6703915]"
31747717102,"[918733, 935284, 955043, 977432, 995242, 1034405, 1041476, 1127624]"
31769447739,"[925874, 973016, 1030093, 5585510]"
31832786523,"[900175, 1021560, 1024306, 1118983, 1138710, 12731264]"
31868936068,"[872702, 881608, 902192, 1003836, 1030093, 1041476, 1098708, 1127624, 9926758]"
31883567041,"[1071377, 5981072]"
31908236853,"[927027, 1033615]"
31932201570,"[914826, 926680, 948650, 955043, 1030093, 5566716, 7429031]"
31944526663,"[872702, 887691, 889779, 918733, 968057, 1041476, 1070716, 1103160, 1113588, 6979579, 9526313]"
32006716549,"[863447, 881608, 882441, 889779, 918733, 955043, 1041476, 5995215, 9526666]"
32091097108,"[870927, 881608, 889779, 955043, 962118, 1041476, 5995215]"
32113631864,"[855557, 941883, 948086, 991435, 12525151]"
32149386558,"[1026346, 9527489, 12810393]"
32204391480,"[848029, 1046689, 1118533, 9705473]"
32204391899,[1038024]
32259640772,"[866140, 870927, 881608, 987615, 995822, 1004906, 1015247, 1036159, 1041476, 1081582, 1090732, 1105381, 1106301, 1114263, 5592931, 5978648, 5995215]"
32259641642,"[835578, 1030093, 1072724]"
32409026885,[1041476]
32445256172,"[825748, 835300, 889779, 918733, 1005861, 1007073, 1014314, 1041476, 1071377, 1105381, 1127831, 7441391]"
32556318421,"[1029743, 1034405, 5587656, 5590613]"
32602361922,[7167847]
32671277941,"[1089766, 1096667, 8160301, 9553021]"
32672081822,"[835578, 898980, 923235, 995242, 12810393, 12812474]"
32715868698,"[822339, 844179, 850578, 946964, 981760, 1004906, 1042320, 1047889, 1089766, 1134023, 5566716]"
32823676243,"[856163, 1089766]"
32848880148,"[826249, 900667, 937791, 1015247, 1089766, 7142937, 7144131, 7144132, 7144136, 7144140, 9245106, 10149685, 12524490]"
32848881070,"[1103657, 9296965]"
32873041167,"[852080, 995242, 6979579]"
32895541569,"[827614, 870248, 905690, 939546, 978595, 1042118, 1061208, 1120069, 9553234, 13038547]"
32957165868,"[822339, 822785, 823915, 844836, 870248, 938700, 955043, 976955, 985185, 1005186, 1024306, 1040935, 1075536, 1110843, 6442520]"
32989732142,"[823990, 849003, 1008588, 1051741, 1062002, 1069415, 1096243, 1127831]"
33041336438,"[827578, 1089766]"
33070567326,"[874972, 884103, 938208, 955354, 1109615, 6442920, 6534077, 13039872]"
33132715085,"[994316, 1127831, 5590695, 5981074]"
33155520174,"[882540, 1048507, 13040302]"
33155523338,"[848561, 850614, 1015826, 1055646, 12524133]"
33192281238,"[938700, 961979, 976955]"
33192281252,"[835578, 1030093]"
33204335021,[975649]
33293440641,"[830750, 955043, 1012873, 13775320]"
33293895541,"[825748, 929484, 10285141]"
33329036420,"[826249, 842530, 938700, 940700, 955043, 976955, 995242, 1006796, 1013321, 1015247, 1016093, 1028960, 1065593, 1085337, 10457128]"
33329289358,"[866172, 7432861]"
33348072202,"[851569, 1130452, 1130777, 1138353, 5584646]"
33432840388,"[1034405, 1088191]"
33482461530,[914826]
33493576985,"[867668, 897306, 987562]"
33506420811,"[850614, 1015247]"
33656931162,"[844179, 1015247]"
33658485328,"[863447, 961350, 1051333, 6904925]"
33659556791,"[938983, 9445820, 9446821, 9446827]"
33659720208,"[821344, 995242, 1069039, 8204888, 10457128]"
33769775934,"[882441, 955043, 1076056, 9521787]"
33906195991,"[883404, 1044078]"
