BASKET_ID,words
27081295677,"[833025, 871158, 961883, 1005437, 1080349, 1085116, 1090794, 1106523, 1134871, 7168058]"
27093231592,"[848761, 1068719]"
27130605679,"[819453, 829116, 847982, 968759, 973868, 1046262, 6772821, 7406429]"
27176805417,"[829852, 847270, 849297, 863664, 882305, 885710, 899618, 900072, 901367, 905996, 918907, 931860, 932006, 935968, 937454, 952691, 959900, 960318, 979387, 992608, 1006252, 1028724, 1039549, 1041314, 1054402, 1057855, 1063016, 1092040, 1103444, 1106523, 1122358, 1128206, 1135096, 5567726, 5585510, 5995176, 6034964, 7466944, 8090533, 8090956, 9337721, 9337985, 9802536]"
27266450417,"[843756, 855591, 859610, 876379, 882489, 892314, 912280, 927022, 940631, 950981, 951590, 963727, 970030, 979387, 981760, 999074, 1007195, 1016123, 1020682, 1036514, 1062340, 1065887, 1068843, 1074541, 1084412, 1106523, 1113554, 1122358, 5566751, 5566881, 5568378, 5978656, 5995558, 5995626, 7441210, 8090956, 9297426]"
27309370401,"[896626, 924786, 961554, 961883, 964084, 995965, 999347, 1054402, 1058315, 1073677, 1081177, 1093432, 1106523, 1122358, 6632589, 6772702, 7168058, 7406474, 8090956]"
27325615285,"[838097, 849072, 909338, 945898, 951197, 981760, 1121694]"
27351795820,"[848147, 1006184, 1013148, 1041314, 1059308, 1077067, 5591170, 6463742, 7168058, 8090956, 8160430]"
27398935445,"[819765, 825365, 831578, 837527, 848247, 849297, 865178, 873178, 876130, 897678, 900418, 902094, 903325, 932761, 936291, 951590, 955867, 961883, 964084, 969229, 970714, 995965, 1004906, 1034803, 1041314, 1044759, 1054402, 1059308, 1101919, 1106523, 1117514, 1120991, 1121694, 1132178, 1132198, 5995626, 6772925, 7168058, 7441210, 8090533, 9419567]"
27432075950,"[902094, 978751, 998239, 1019832, 1054402, 1070702, 1098445, 5568378, 5978656, 7168058]"
27442190600,"[963046, 1013328, 1077546, 1105576, 5978656, 9297029]"
27442190637,"[879815, 6633222]"
27468900591,"[848247, 849297, 853235, 854474, 905996, 925862, 932761, 955867, 970714, 979387, 981760, 997112, 1020103, 1041314, 1054402, 1057855, 1058686, 1119830, 1135634, 5566855, 5567132, 5568762, 5568964, 5569601, 5995069, 7168058, 8065410, 9296847, 9296848, 9552945, 9802536]"
27480980609,"[822675, 1106523, 8090956, 9420066]"
27517040508,"[831578, 835307, 848147, 859191, 861821, 879815, 882305, 888041, 897306, 903325, 910777, 912280, 938300, 964084, 1006252, 1007195, 1013148, 1015060, 1054402, 1109615, 1117514, 1121694, 1138467, 5569172, 5591814, 6034857, 6463742, 6979082, 7168058, 8090956, 8179366, 8180973, 8198188, 9297426]"
27553545583,"[935968, 948622, 960110, 968363, 968759, 970030, 1041314, 1084412, 1106523, 1116821, 1121694, 7168058]"
27577590678,"[951590, 1015602, 1054402, 7168058]"
27637030679,"[831578, 834808, 847982, 850139, 854852, 856128, 870070, 882489, 886302, 892048, 900418, 912280, 914190, 915064, 926455, 961883, 970869, 980714, 1004906, 1005902, 1032555, 1054402, 1082185, 1083548, 1084412, 1100379, 1106523, 1136257, 5568378, 6463742, 7168058, 9802535]"
27649025628,"[834826, 964084, 1019247, 1034453, 1042935, 1059308, 6602332, 7441210, 8090533]"
27660950636,"[847270, 979505, 1046262, 5566881, 6463477, 6919472]"
27709111605,"[951590, 1054402, 7168058]"
27720710831,"[831578, 845208, 846032, 848147, 848247, 863506, 892997, 905592, 907652, 909510, 937413, 940980, 961883, 970409, 970714, 980254, 993560, 1000792, 1006252, 1007195, 1015602, 1018316, 1024833, 1041314, 1054747, 1058686, 1065669, 1077267, 1097611, 1129822, 5978656, 6602744, 7441210, 8292967, 9552945, 9802535]"
27732775707,"[884938, 1019247, 1065669, 1106523, 5978656, 8090533, 9337721, 9337985, 9676863]"
27768750838,"[935968, 995628, 7168058]"
27828855856,"[834737, 859191, 951590, 959985, 981760, 998444, 1054402, 1121694, 5563693, 5589984, 5591170, 5996036, 7168058, 9526185]"
27852885815,"[847270, 852486, 853317, 872021, 908236, 935968, 951412, 1041559, 1043730, 1044759, 1100273, 1107402, 1108755, 5978656, 9297029, 9858920]"
27900795705,"[969229, 1006184, 1106523, 1113588, 1120085, 7168058]"
27912770716,"[831578, 843756, 848319, 882305, 951412, 961883, 964084, 999074, 1054402, 1055283, 1065669, 1068865, 1095883, 1119761, 1122358, 1131013, 1138467, 7168058, 7168432, 7441210, 8090956]"
27972410626,"[819765, 831578, 839208, 841220, 859618, 878465, 891061, 896097, 897125, 899624, 902094, 916122, 938300, 955916, 961883, 964084, 972894, 981760, 1014382, 1018397, 1030819, 1034886, 1039923, 1041031, 1054135, 1054402, 1062001, 1065879, 1084412, 1096036, 1105450, 1115933, 1122358, 1123434, 1133018, 1133643, 1138467, 5585510, 6772643, 7409943, 8090519, 8090956]"
27997115648,"[858424, 896097, 942792, 948811, 951590, 1133018, 5585701, 5978656]"
28080990803,"[831578, 847982, 857283, 887618, 892503, 911293, 923746, 951412, 951590, 961883, 964084, 972894, 988767, 1006252, 1041314, 1054402, 1116821, 1127831, 1131607, 1133018, 1139853, 5568762, 5569601, 5585510, 5591814, 5996593, 8090533, 8090956, 10121559, 10150249]"
28110520905,"[849297, 907418, 947761, 1034886, 1113554, 1133018, 1137304, 5591784, 6904459, 7441210]"
28153820488,"[1119761, 6533619, 8090956]"
28154375617,"[831578, 852486, 890739, 913785, 916122, 937614, 951590, 1006184, 1007195, 1008316, 1041314, 1054402, 8203354]"
28179440641,"[822226, 883940, 919704, 959985, 961883, 965766, 970714, 1000792, 1041314, 1100273, 1106523, 1134175, 6442594, 6464180, 7138817, 8019637, 8090956, 9859082]"
28242876412,"[834631, 871756, 945633, 1018316, 1052912, 1054402, 1136288, 1137304, 6534480, 7409949]"
28243420576,"[825541, 874149, 892048, 923746, 951590, 972311, 979505, 982039, 1018316, 1133018, 5566881, 7168058]"
28257500504,"[912806, 979505, 1054402, 1084412, 7168058]"
28282270635,"[831628, 843756, 870614, 878285, 892048, 961883, 980777, 1046262, 1063016, 1074172, 1121694, 1123434, 1133018, 5568762, 5569601, 7168058, 8090533, 8090956, 9297029]"
28318005557,"[909396, 1054402, 1125530, 6534480, 7168058]"
28344875430,"[831578, 854852, 889649, 964084, 979505, 1004906, 1006184, 1006252, 1020581, 1043590, 1055207, 1059308, 1065669, 1106523, 1127831, 1133643, 5563934, 5566881, 5571231, 7168058, 8119097, 10149640, 10150194]"
28364220446,"[894140, 896444, 931239, 951590, 976778, 1054402, 7441210, 10457110]"
28417640344,"[847982, 897125, 912280, 924786, 932227, 979505, 1003364, 1015602, 1043590, 1054402, 1055412, 1058691, 1065669, 1068843, 1074541, 1074782, 1105450, 1133353, 1136288, 5566881, 7144377, 8065410]"
28417640346,"[873380, 889362, 1018316, 1118481, 5584477, 6961814, 9677462]"
28536560921,"[838186, 854852, 857968, 871756, 936594, 945633, 957422, 979973, 1002838, 1014981, 1032555, 1052912, 1054402, 1106523, 1110218, 1133643, 5584477, 6534480, 7441210, 9221914]"
28601296043,"[838186, 843656, 870428, 894258, 912989, 924786, 930486, 949965, 951590, 958137, 972858, 973889, 981760, 995698, 1031492, 1043590, 1046919, 1054402, 1063016, 1106523, 5585510, 5592931, 5978656, 6442594, 6443099, 9677462, 10285054, 12132269, 12263184]"
28628840504,"[831578, 964084, 1036686, 1054402, 1106523, 8090533, 10255416]"
28647950583,"[909192, 912141, 941939, 945633, 1054402, 10121841]"
28675495587,"[883268, 923746, 949965, 964084, 970030, 995785, 999270, 1043590, 1044895, 1065669, 1130861, 1133018, 7168058, 7441210, 9835509]"
28697840704,"[882305, 915064, 991889, 1051731, 5566881, 5978648, 8090956, 9296544, 9337182]"
28771235534,"[912355, 1082172, 1096036, 5978656, 9337721]"
28788350747,"[831578, 890739, 951590, 964084, 1006252, 1015602, 1034803, 1106523, 1121694, 1136257, 7168058, 8249365]"
28853355854,"[821465, 825365, 828328, 831578, 854976, 866878, 915064, 918331, 952163, 958137, 979505, 981760, 1007195, 1031492, 1041314, 1043590, 1065887, 1074868, 1082185, 1095815, 1106523, 1113274, 1136778, 5566634, 6464026, 6533903, 8249365, 9526430, 9677100]"
28867675889,"[844179, 955916, 1025535, 1054402, 1065593, 1106523, 9796628]"
29019025655,"[828867, 831578, 853172, 853235, 869604, 881706, 951590, 964084, 981760, 1015602, 1043730, 1054402, 1077439, 1082185, 1121694, 5592931, 7168058]"
29033845706,"[830795, 831390, 834826, 866889, 892008, 955916, 999074, 1013148, 1017838, 1018670, 1063016, 1106523, 5566881, 5568378, 5978656, 8249365, 9337985, 9859082]"
29124851357,"[833709, 853059, 868972, 873056, 912280, 924786, 945633, 951590, 964084, 968363, 995544, 999074, 1000753, 1007195, 1015060, 1031492, 1041071, 1043590, 1046545, 1058942, 1059308, 1067292, 1068865, 1103902, 1104056, 1106523, 1108321, 1121694, 1129822, 1131344, 1135634, 5569767, 5572277, 6463524, 7135183, 7168058, 7441210, 8090956, 9575307, 12301405]"
29221406016,"[825365, 829852, 861279, 863070, 876504, 883400, 892048, 897125, 909349, 912914, 920041, 955916, 960110, 981760, 999377, 1006252, 1013288, 1015602, 1032555, 1041314, 1044895, 1065669, 1068719, 1082185, 1089025, 1106301, 1116821, 1121694, 1122358, 1133018, 5566881, 5568964, 5995626, 7441210, 7462444, 9297426, 12188046, 12301864]"
29276476944,"[831578, 873056, 878979, 895993, 898342, 924262, 927783, 979505, 981760, 1006252, 1111114, 1119060, 1124077, 1133018, 8019914, 8019915, 9297029]"
29299745901,"[865501, 867008, 919704, 951590, 974489, 981521, 985315, 1006184, 1022003, 1040529, 1050229, 1090634, 1101174, 1101544, 1111114, 5568964, 7168058, 8181417, 8203720, 8358065, 10356231]"
29339335892,"[865178, 889990, 898342, 903325, 955916, 957422, 968363, 1015602, 1029372, 1041259, 1054402, 1080354, 1082172, 1127831, 5978656, 5981072, 7168058, 7406474, 9676866, 12132047]"
29435775765,"[923746, 951590, 992152, 1054402, 1064798, 1106523, 7168049, 7168058, 12171483]"
29470825962,"[835307, 908717, 964120, 972168, 979387, 999639, 1041874, 1065669, 1129812, 5568964, 6395907, 7430032, 8065410, 10285054, 10356647, 12132291]"
29484530632,"[966310, 1039923]"
29577585875,"[831578, 847270, 860227, 865178, 873056, 882305, 903325, 964084, 981874, 1035258, 1037863, 1049788, 1065669, 1106523, 1121694, 5568964, 7168058, 7441210, 8015833, 9677864]"
29702025804,"[831578, 835307, 845859, 869622, 882489, 891061, 892503, 906426, 915064, 935968, 951590, 983096, 999074, 1006252, 1038024, 1046919, 1054402, 1059041, 1063016, 1074541, 1075786, 1106523, 1110218, 1123146, 5568964, 5995626, 6552032, 6552452, 9337721, 9337985, 9676863, 9677693, 9858622, 9858742, 9858920, 10149640, 10285054, 10457461, 12188131]"
29712410589,"[844637, 1028150, 1029372, 1039299, 1051847, 1109506, 7406474, 12301100]"
29773205889,"[1015602, 1065669, 1106523, 7441210]"
30034020741,"[831578, 836793, 842125, 871402, 892048, 898342, 899624, 924786, 932420, 941052, 951590, 955916, 964084, 970714, 979505, 1000792, 1015612, 1016123, 1031492, 1049788, 1054402, 1065669, 1077267, 1077430, 1082185, 1086814, 1094679, 1106523, 1121694, 1129315, 1130286, 5568964, 5569601, 7168058, 9858942]"
30037025792,"[848846, 936291, 938700, 951164, 970619, 1011215, 1021120, 1030819, 1059041, 1062973, 1065669, 1072523, 1133018, 7441210, 8090956]"
30054252088,"[847982, 873056, 923746, 951590, 1043301, 1052912, 1054402, 1062973, 1099503, 5568964, 5569601]"
30129726099,"[827671, 829852, 839040, 852437, 884938, 889912, 910777, 911812, 912914, 915064, 927498, 937413, 955916, 968363, 980120, 981760, 985315, 1006252, 1011736, 1015602, 1022003, 1026292, 1032555, 1039923, 1046485, 1050229, 1054159, 1076691, 1077267, 1091410, 1097761, 1101174, 1106523, 1121694, 1137025, 5591814, 5978656, 5995626, 7168058, 8198189, 12188582, 12731714]"
30175721013,"[862152, 977543, 1054402, 1077490, 1082185, 1085122, 1108775, 5568378, 6464173, 7168058, 7441210, 10309725]"
30530960632,"[831578, 839243, 839358, 847270, 878637, 918331, 927110, 935284, 970844, 977543, 981370, 1002130, 1022757, 1043329, 1044759, 1046201, 1054402, 1082185, 1091451, 1106523, 1121694, 5568964, 5569601, 5996426, 7168058, 8065410, 12263788, 12605564]"
30579630930,"[839576, 870211, 951164, 955916, 1015602, 1031492, 1082185, 1083721, 1106523, 5996612, 6979253, 9419769, 9526344, 9677284, 12386080, 12582268]"
30627465587,"[839243, 859191, 929605, 1065669, 1101706, 1133018, 7168058, 9527185, 12582268]"
30627465626,"[999891, 1000728, 7409971, 7410015, 7410370, 9527185]"
30673471072,"[835098, 839243, 845208, 874061, 903325, 945662, 952707, 964084, 977543, 979505, 994928, 1022254, 1054402, 1065669, 1076738, 1082185, 1106523, 5585510, 8090956, 8203876, 9526430, 12263788]"
