BASKET_ID,words
28057106859,"[828370, 829001, 834484, 871061, 1027068, 1029743]"
28154512647,"[983936, 991948, 1044153, 1063577, 5592734, 8181137, 9297017]"
28179571114,"[845622, 914190, 968215, 978332, 999965, 1026504, 1029192, 1040145, 1127831, 9571047]"
28243558105,"[819063, 842236, 853262, 865174, 926006, 933918, 957164, 1024267, 1027068, 1029743, 1057011, 1072405, 1122358, 10285022]"
28331385857,"[871061, 915493, 947292, 957736, 1022119, 1029743, 1082185, 1110218]"
28648092744,"[829001, 844179, 966546, 9526410]"
28757477324,"[837751, 871061, 926006, 983341, 1028944, 1040935, 1098066, 1110695, 12262778]"
28853498451,"[844179, 894425, 995896, 1008892, 1055412, 1061885, 1070105, 1079970, 1090375, 1116096, 8090521, 9194207, 9526410]"
28941538550,"[849843, 888111, 913814, 932334, 1008859, 1019247, 1029743, 1059308, 1071854]"
29095128465,"[849843, 865174, 870547, 939965, 1013167, 1022119, 1043751, 1070497, 1082185, 1113141, 1116096, 7407754, 9526410, 10344586]"
29182992177,"[828370, 834484, 1011736]"
29194712581,"[854852, 889731, 897125, 926006, 966546, 1008859, 1029743, 1042438, 1110695, 1122358, 8118675, 9526410, 9677447]"
29277212829,"[845307, 871061, 889731, 893018, 943233, 944466, 1009969, 1023720, 1027068, 1043751, 1116096, 1122568, 6534552, 9575532, 12262978]"
29353851291,[6534178]
29353853173,"[849843, 871332, 909894, 932675, 1008859, 1029743, 9526410, 9677447]"
29528197718,"[834117, 849843, 888111, 926006, 1022119, 1027068, 1029743, 1043751]"
29702167397,"[890610, 935317, 944466, 962229, 1059308, 1122358, 9526410]"
29807715619,"[842140, 844169, 844179, 857719, 881669, 904360, 926006, 951190, 968732, 1018007, 1033545, 1040306, 1068296, 1071939, 1104649, 5568729]"
30032437640,"[842236, 888111, 1008859, 1029743, 1110695, 8181282, 9677923]"
30033577712,[6534178]
30087272712,"[826249, 847982, 868088, 877498, 908064, 922127, 954673, 983341, 1029743, 1096036, 1122358, 1123022, 1139651, 7410321]"
30503518384,"[908064, 932675, 951590, 1029743, 9526410]"
30531096932,"[833025, 903350, 1010315, 1043837, 1077490, 1109371, 9677949]"
30580333299,"[849843, 856772, 926006, 944466, 1029743, 1070497, 1122358]"
30673608364,[6534178]
30857087140,"[845705, 853262, 935881, 940278, 944466, 952698, 1029743, 1040935, 1096036, 1096343, 1111129, 1122358, 5564906, 7144134, 9677236]"
30983752964,"[853262, 859075, 869577, 904360, 951176, 952317, 976300, 987562, 996679, 1011876, 1044078, 1071854, 9337369, 9337581]"
31058482186,[6534178]
31114292214,"[842140, 857849, 863030, 880579, 938599, 944466, 951590, 968732, 1029743, 1053690, 1071939, 1092026, 1122358, 1123022, 9419528, 9526410]"
31197870598,[6534178]
31541506718,"[829001, 830202, 865511, 883068, 935881, 957736, 1029743, 1043751, 1053690, 1090375, 9677447, 9677923]"
31625301529,"[846417, 893501, 914188, 968732, 974498, 1012649, 1053690, 1055412, 1071939, 1092026, 1100972, 1104649, 5568729, 9526410]"
31803777405,"[853262, 865511, 869577, 913210, 926006, 951176, 1011876, 1027068, 1029743, 1122358, 1137344, 9194207, 9526410, 9677447, 9677923, 10204488]"
31956255541,"[831587, 883404, 926006, 935317, 943233, 951176, 966546, 1010185, 1014802, 1068719, 8090521, 9526892, 9677447, 9677923, 9859128]"
32008451852,"[857849, 862866, 883404, 888111, 893018, 932675, 949142, 952698, 1029743, 1038217, 1122358, 9297017, 9677447, 9677923, 12782182]"
32091116424,[6534178]
32204417469,"[871061, 888111, 899027, 903350, 913210, 926006, 962229, 966546, 1010029, 1011303, 1029743, 1110218, 1110695, 1122358, 1123480, 9526410, 13213624]"
32407940635,[942763]
32407940646,"[845078, 943233, 962229, 995242, 1054262, 1096036, 1101477, 1130517, 5568378, 9677202, 9677447, 9677923]"
32408476783,[6534178]
32602382234,"[865511, 871061, 888111, 913814, 935881, 955262, 1011303, 1011876, 1027068, 1029743, 1122358, 9526410, 13115554, 13115727]"
33001932195,[6534178]
33065462299,"[885023, 944466, 999965, 1019881, 1029743, 1098066, 5564906, 10456539, 13038931, 13115554, 13115667, 13115727, 13115813]"
33293462550,"[834117, 853262, 856215, 861272, 869577, 871061, 897295, 904316, 918372, 926006, 955747, 1011876, 1021519, 1022119, 1029743, 1111129, 1122358, 7166865, 13115554]"
33409475988,"[850676, 865511, 897295, 926006, 933918, 955262, 983341, 1057011, 1071594, 1091365, 1096036, 5564526, 8019914, 9526410, 12782182, 13115554, 13115890]"
33460681432,"[826249, 833025, 845307, 855817, 957928, 995242]"
33659866334,"[826249, 865511, 870780, 926006, 957928, 973889, 1029743, 1083446, 1122358, 1139651, 7409874, 7441419, 9526410, 12782182]"
34045097323,[6534178]
34045097436,"[845307, 846892, 865511, 883404, 919423, 926006, 966546, 1004762, 1029743, 1071594, 1117059, 1122358, 1136666, 13115554, 13115890]"
34749036414,"[833025, 834572, 865511, 876042, 883003, 883068, 885406, 889731, 913382, 926006, 939546, 966546, 968732, 971922, 983858, 1044078, 1059308, 1077490, 1094955, 1122358, 9526410, 9859133, 13007837]"
35000701963,[6534178]
35218782542,"[871061, 883404, 913814, 976998, 1000050, 1029743, 1117059, 5564906, 6514190, 9194207, 13671759, 13987135]"
40374203430,"[883404, 888111, 1029743, 1043751, 1063577, 1122358, 15926886]"
40826421814,"[9654918, 13876686]"
41062747904,"[913210, 938512, 941797]"
41109435347,"[1022757, 9803545]"
42076532022,"[862104, 893321, 1065129]"
42250582630,"[869577, 957736, 1012381, 1127611, 18038219]"
