BASKET_ID,words
27565858807,[976199]
27565859044,"[821016, 1068719]"
27577847868,"[859075, 868205, 954065, 1002771, 1046262, 1089024, 1089705, 1111786, 5574358, 6391088, 8019968]"
27577847883,[1102416]
27589658698,"[906864, 912004, 998678, 1070538, 1078666, 1079023, 1082185, 1102416, 1126899, 1132783, 6551861, 8177622]"
27589658712,[6534178]
27620387258,"[900500, 1007240, 1027569, 1089024, 7157194]"
27649272810,"[918410, 1024306, 1091365, 5578547]"
27661218219,[6534178]
27901059160,"[820119, 854405, 891423, 927497, 934923, 939864, 954065, 959482, 961024, 1002771, 1013187, 1055504, 1068957, 1127831, 5566697, 5574358, 6533608, 9526341]"
27936976649,"[949242, 1027610, 1028944, 1127831, 7148658, 9526549, 9526883]"
27936976705,"[889213, 1004946]"
28009368821,[969744]
28081254484,"[891423, 920710, 1127831, 5566697, 9878726, 9885058]"
28093221288,[6534178]
28106299018,"[822109, 909714, 968363, 986596, 986612, 1029372, 1043084, 1070538, 1082185, 1135564, 5996368, 6551861]"
28167692605,"[1058997, 1127831, 5566697, 5569186]"
28235452497,"[859662, 1048068, 1111786, 1135564, 9419527]"
28243704436,"[860299, 996955, 1058997, 1085778, 1089024, 1136257, 5995211, 6533581]"
28243704480,[1132897]
28257772961,[897674]
28257772974,"[897674, 923689]"
28257774153,"[854042, 5568928]"
28294604013,"[824663, 850044, 857390, 860299, 1027610, 1083770, 1123436, 5569186]"
28331513190,[6534178]
28417897997,"[833077, 893868, 1054080, 1055425, 5995211, 9707340, 12171656]"
28536843647,"[946757, 1102416, 1108094]"
28601578128,"[820165, 833077, 851528, 868205, 891341, 912004, 935463, 1027610, 1055504, 1076105, 1082185, 1096290, 1108094, 1135564, 5569186, 5574358, 8118968, 9526549, 9934834]"
28733135895,[6534178]
28789796056,"[1027610, 5978656, 9420211]"
28970622181,"[839766, 1027610, 9242492]"
29019298471,"[1102416, 6533362]"
29035257245,"[833077, 891423, 946757, 961024, 1027610, 1056651, 1082185, 1108094, 1127831, 5566697, 5569186, 5574358, 6979548]"
29114823143,[6534178]
29170704561,"[908089, 991024, 1024306, 1027610, 1085137, 1107200, 5574358, 9707010]"
29339624470,"[833077, 839419, 891423, 912004, 983267, 1027610, 1035691, 1055504, 1082185, 1091383, 1101445, 1108094, 5566697, 5569186, 5574358, 5995158, 6391088, 8273950]"
29471112926,[6555310]
29484816108,"[839225, 1027610, 9522059]"
29484816117,[1027610]
29738555492,"[854920, 855310, 857503, 948650, 991223, 1002771, 5574358]"
29738557418,[8020001]
