BASKET_ID,words
27165265987,"[821316, 911454, 942792, 948495, 960733, 995242, 1083840, 5565335, 7143614, 8090509, 9706822]"
27384456854,"[842640, 845588, 944354, 961756, 1112441, 7157438, 7410335, 9527603]"
27421456296,"[907631, 995242]"
27493383309,"[851129, 861345, 881260, 907002, 907631, 922636, 929668, 951590, 965766, 985623, 993685, 1013826, 1029743, 1045220, 1084177, 1135634, 5564986, 6773115, 9297136, 10150076]"
27517408152,"[828525, 861279, 902094, 910032, 1049897, 9526411, 9526564]"
27637351253,"[830545, 1029743, 1093912, 8287919]"
27686341435,"[907002, 942792, 1029743, 5569230, 6772956, 9527603]"
27798444245,"[861345, 873627, 881260, 1008325, 1038325, 1045220, 1101173, 1136353, 5564986, 10121981]"
27841255796,"[821134, 847579, 876042, 942792, 1012661, 1084331, 1129937, 5585882, 6602479, 7466935, 9553397, 9878732]"
27937061294,"[974204, 5569230, 10150219]"
28023701206,"[989674, 1029743]"
28057327448,"[818996, 865233, 907631, 6533661, 9368348]"
28110935682,"[837270, 878996, 5569230, 8090521, 8090536, 8090537]"
28243224028,"[979779, 1051434, 1110057, 1125875, 1135253, 8090509]"
28571977989,"[1029743, 1076875, 7168995, 9526564]"
28601653361,"[818996, 858978, 907631, 946833, 951590, 970619, 1094190, 1101173, 5573375]"
28648303133,"[944317, 995242, 1081470, 1097661, 1132956, 9676935]"
28789296140,"[826249, 835819, 866227, 965889, 1012587, 1012873, 1132280, 5995612, 5995738, 9527603, 9677447, 9706822]"
28886871344,"[834117, 8090509]"
29019381346,"[916366, 930137, 944836, 951590, 981370, 1002464, 1029743, 1065593, 1088433, 1094190, 1097661, 1101422, 1127500, 5995612, 5995738, 6463559, 12351961]"
29114902493,"[839656, 924804, 985866, 1043063, 1096458, 1112516, 5569327, 6979030, 7441102, 8090509, 8379032, 9526564, 10312331]"
29311896627,"[826249, 830202, 913210, 913785, 970619, 973232, 976300, 993685, 1029743, 1034773, 1043063, 1044805, 1045220, 1074283, 1094190, 1097661, 1106301, 5569327, 5995738, 9527603]"
29339706361,"[894954, 946833, 1072049, 9368348, 12171674]"
29577925679,"[858978, 866227, 873627, 883598, 935399, 965766, 976300, 981521, 982704, 1015673, 1056621, 1074283, 1094190, 1097661, 1129031, 8090509]"
30033232421,"[830202, 834491, 907631, 970619, 1029743, 1043063, 1094190, 1097661, 5564906, 5995612, 8019916]"
30034948061,"[1080215, 1116349]"
30035572773,[5569327]
30106198276,"[830202, 881260, 918025, 951590, 976300, 1005274, 1012587, 1034773, 1073546, 1074283, 1091400, 1094190, 5569327]"
30106198280,[8090509]
30142032490,"[863802, 10355978]"
30530736539,"[862682, 5569230, 9527603]"
30531882208,"[1029743, 7157438]"
30627830929,"[822892, 830202, 830910, 859075, 866835, 886787, 937573, 945779, 972743, 1004270, 1051810, 1070719, 1097661, 1101173, 1106301, 1131529, 5568378, 5569327, 6704142, 8019916, 9368348, 9575418, 9677447, 9833335, 10255241, 10355431, 10457545, 12171674, 12385198]"
30700820270,"[830156, 873627, 926656, 977571, 1076467, 1084331, 1094190, 1106301, 9833335]"
30780731820,"[1029743, 5995738, 8090509]"
30823033761,"[1084425, 1121045]"
30971907122,"[847270, 861279, 862682, 907631, 916381, 919681, 951590, 976300, 988791, 995242, 1017363, 1033089, 1034773, 1045220, 1050851, 1074283, 1077267, 1094190, 1097661, 1115228, 5568721, 5569327, 5995589, 9527325, 9527603, 9553012, 9833335]"
31356183336,"[873627, 995242, 1045220, 1065593, 5568378, 5569230, 8276172, 10204591]"
31711382973,"[907631, 929091, 944317, 962229, 970619, 976300, 1012584, 1033089, 1034773, 1036431, 1045220, 1074283, 1094190, 1097661, 1101173, 5569327, 5995589, 8019273, 8090509, 9527325, 9833335, 10457378, 12172239]"
31834299009,"[926646, 929091, 995242, 1070782, 5995589, 9553005]"
31895883130,[877770]
31956477260,[1006483]
31981432155,"[843744, 924891, 955888, 1036431, 7025203, 12731808]"
32006375596,"[865174, 961353, 982704, 1051211, 5995589, 12172231]"
32186756290,"[819845, 836445, 840587, 865907, 874464, 902820, 933835, 995242, 1003802, 1008536, 1027569, 1044078, 1049658, 1083207, 1110793, 1115775, 1120635, 12262778, 12456448, 12456590]"
32186756399,"[898432, 970619, 1029743, 1033089, 1045220, 1097661, 8090509]"
32187323871,[832044]
32305549681,"[853041, 1131312, 8090509, 13213405]"
32408140989,"[898432, 1022105, 1070782, 1097661, 9570418]"
32759436997,[880888]
32872592931,"[826249, 861279, 870412, 882190, 902094, 917816, 1012587, 1098066, 5568378, 8090509, 9526564, 12781513, 12949821]"
32931859088,"[921345, 987480, 1072330, 1097661, 1128665, 7441391]"
32990106155,"[843689, 895295, 1062973, 1097661, 13115407, 13115886]"
33106896659,[983858]
33132510818,"[882190, 902172, 944139, 995242, 1045220, 1059041, 1094190, 5568378, 5569230, 6396352, 6463365, 13008321]"
33293681463,"[873627, 895295, 913440, 926755, 1050233, 1094190, 1117849, 1134023, 12648296]"
33836661406,"[895295, 951590, 970619, 976300, 995242, 1033089, 1045220, 1070272, 1070719, 1074283, 1084612, 9527603, 9553005, 9553012, 12172240, 12554515, 12648296]"
33836662945,[13115944]
34574012883,"[5569230, 12525019, 13115637]"
34575246679,[838890]
34575252258,"[839455, 895295, 935959, 1033089, 1050851, 1079705, 12648296, 13008321]"
34642657774,"[846417, 878715, 1070928, 5568378]"
34749267785,"[831063, 926646, 987480, 1072330, 7168058, 7410331]"
35000927398,"[1132956, 12648296, 15483291]"
35219008077,"[895295, 6534515]"
35386652837,"[882190, 929668, 1081189]"
35463566462,"[999971, 1053672, 1089108, 5568378]"
35597726937,[862960]
35666300017,"[917277, 969292, 977908, 1027874, 1094190, 9526411, 9526564]"
36029605858,"[868075, 882190, 887474, 910032, 962229, 962777, 965766, 969292, 970619, 1033089, 1045220, 1070719, 1074283, 1081189, 1094190, 1100368, 1101173, 5569230, 5569327, 7441192, 9368273, 12262992, 12648296, 13115944, 15452729]"
40126986410,"[860501, 882190, 887474, 1049897, 1097661, 9833335]"
40174449007,"[850701, 5573397]"
40248422361,[6534515]
40300502469,"[839419, 925054, 995242, 1108654, 9420159]"
40340840767,"[862981, 876695, 995242, 12648296]"
40341468076,"[910473, 951071]"
