BASKET_ID,words
28167501170,[7464579]
31981182929,[910258]
33659834264,"[822407, 835476, 840634, 856827, 883404, 891418, 892018, 895652, 909894, 921614, 930917, 940700, 949935, 956486, 969205, 971325, 980666, 980727, 980860, 983050, 988693, 989069, 999858, 1007073, 1014238, 1014314, 1019722, 1043590, 1051211, 1053877, 1067874, 1068719, 1073120, 1090732, 1094744, 1096036, 1105381, 1106520, 1112473, 1119761, 1133018, 5574409, 7441191, 12349795, 12524275, 12525256, 12810464, 13115622]"
34073031640,"[927019, 962568, 12757653]"
34178281332,"[847982, 886814, 907466, 951190, 1072523, 1085604, 1129576, 13512060]"
35463895901,"[833025, 844179, 874563, 918368, 952163, 1025611, 1068719, 1080414, 1081177, 1096317, 1117358]"
35486042570,[7147145]
40126733448,[13115622]
40472422063,[13115639]
40630541409,[13115639]
40727333521,[13115639]
40865362972,"[944137, 1101706, 6632551]"
41008394011,"[825970, 859426, 862152, 868401, 893018, 895652, 899617, 918018, 918368, 927110, 944588, 952981, 982833, 985427, 1011736, 1025611, 1044078, 1069990, 1112473, 1131344, 12384775]"
41123969136,[13115974]
41366289289,"[835077, 923235, 1041833, 1046756, 1051574, 1056801, 1093404, 1117723, 6919354, 10284766, 12427590]"
41439738564,"[920724, 945756]"
41758017614,"[832001, 859191, 10341697]"
