BASKET_ID,words
27283031675,"[825850, 877226, 1096667, 1116207]"
27325995902,"[883404, 935284, 1003364, 1106523, 1116207]"
27384486318,"[857055, 890610, 904360, 949931, 1116207, 8203720]"
27481346279,"[844991, 935284, 944534, 1080155, 1133018]"
27534840581,"[844991, 857055, 884945, 890610, 935284, 981760, 1082185, 1125123, 1133018, 5568197]"
27565971103,[6534178]
27721545485,"[1171508, 1228687, 1323822, 1361856, 1376382]"
27721545921,[1404121]
27733155858,[6534178]
27733155874,[6534178]
27829235683,"[883404, 890610, 1106523, 1116207]"
27901175664,"[1027168, 5569471]"
27950856513,"[890610, 935284, 1043751, 1082185, 5569471]"
28141282247,"[854042, 1133018]"
28154200312,"[862799, 883404, 1115006, 5569471, 5978648]"
28243816491,"[832678, 841138, 937845, 1116207, 1127179, 1133018]"
28405986012,"[833025, 883404, 1000970, 1034868, 1071939, 1106523, 1118946, 1135222]"
28790527245,"[878996, 890610, 1036743, 1106523]"
29094790330,"[883404, 890610, 1106523, 12330625]"
29354101179,"[883404, 1022003, 1116207, 1133018]"
29507925434,"[890610, 1106523]"
29507925464,[6534178]
30018110634,[6534178]
30036840521,"[830750, 883404, 890610, 1077555, 1116207, 1133018, 8020001]"
30054050782,"[830750, 1028995, 1077555, 1116207, 1133018, 9835509]"
30217325519,"[1013528, 1133018]"
30408020879,[1133018]
30579440488,"[1022254, 1048462, 1082185, 1121360, 1135504, 5569471, 10351524, 12649196, 12811532]"
30579441383,"[830015, 1094619, 5569471]"
30686770201,"[1116207, 10285141, 10351524]"
32446111580,"[1119910, 1133018]"
32671786888,"[900418, 935284, 979707, 981760, 1034686, 1048462, 1133018, 1136257, 12731701]"
32716041157,"[857055, 871756, 890610, 1119910, 5569471, 9926758, 10142590, 12810451]"
32760765973,[5569471]
32872626071,"[833355, 883404, 890610, 907994, 910291, 954966, 1058378, 1106523, 1128665, 1136257, 5584646, 9245106]"
33042855615,"[1151511, 1167445, 1192679, 1311202, 1355241, 1376382, 12332282]"
33155700363,"[847982, 883404, 935284, 1133018, 1135222, 5569471, 9270796]"
33239825869,"[1036139, 1133018, 9268695, 12183644, 12188376]"
33421720989,[1376382]
33655366378,[883404]
33655940168,"[857055, 1041651, 1116207, 1133018, 12325183, 12949369]"
33665811155,"[1355241, 1376382, 1404726, 5129572, 7432557]"
33971286247,"[993638, 1006184, 1007195, 1116207, 1133018, 5569230, 5569471, 5578494, 9270796]"
34088861067,"[1295829, 1352718, 5129572]"
34226965744,[1133018]
34664930228,"[883404, 890610, 931500, 1077555, 1133018]"
35219036233,"[883404, 910366, 981760, 1002771, 1034686, 1133018]"
40025795228,"[833025, 883404, 904360, 946273, 1043751, 1116207, 1133018]"
40097785369,"[883404, 890610, 935284, 1116207, 1133018]"
40283800142,"[855468, 883404, 904360, 935284, 999134, 1043751, 1098066, 1133018, 5580577, 5589821]"
40342135642,"[883404, 995242, 12301405, 12757552]"
40411971068,"[976199, 1006184, 1080155, 1116207, 10312139]"
40642906045,"[847982, 883404, 979057, 1052912, 1056509, 1064441, 1069621, 1106523, 1116207, 1128744, 6424460, 6944607]"
40788695551,"[890610, 929965, 1043751, 9832156, 15831255]"
