BASKET_ID,words
27081502230,"[1021519, 1034103]"
27686798081,"[846550, 970260, 989824, 1137645, 9333735]"
27744982204,"[834484, 870917, 874149, 897007, 904360, 1096556, 9677163]"
27901012613,"[818980, 834797, 1018963, 5569845]"
28110768106,"[844179, 870428, 904360, 919785, 926206, 948811, 954424, 995242, 1040812, 1072261, 1078116, 1082185, 5565546, 5570199, 5570830, 9487187]"
28141130566,[1002709]
28600947067,"[865528, 962229, 996009]"
28619263124,"[874972, 904360, 940947, 1021519, 1066608, 1072261, 1116050, 1128333, 5564303, 5570830, 5995484, 12171318]"
28619263149,[865528]
28733083250,"[840573, 902492, 1010582, 1017799, 1039441, 7467024, 8352985, 9655097, 10344969, 10456993]"
28788002139,"[1048507, 1067443, 6391381]"
28790328183,"[846550, 904360, 945360, 951821, 962229, 972196, 974108, 985999, 989824, 1021519, 1045586, 1067185, 1106872, 1115098, 1116050, 1126890, 5564303, 5585701, 6463742, 9831469]"
28919763055,"[844179, 904360, 956284, 962229, 995876, 1128333]"
29035787654,"[922127, 5564557, 9333734, 12262679]"
29273202652,"[846550, 995242, 1015532]"
29471052916,"[834737, 846550, 1079253, 1115874, 5570830, 6442722, 7467024]"
29507762964,"[1028354, 1060878]"
30034803106,"[844179, 904360, 926206, 940947, 1028473, 1045586, 1045710, 1072261, 1077745, 1094562, 1105616, 1116050, 5566586, 5569230, 6039687, 9419198, 9655678, 12262778, 12731714]"
30106067609,"[1076056, 1096120, 6514085]"
30141892864,"[843450, 844179, 883701, 886302, 904360, 940947, 1027168, 1034393, 1034686, 1065507, 1096120, 1111986, 1135834, 9677109, 12731436]"
30202311882,"[913459, 1035843]"
30217161896,"[846550, 989824, 1115098, 9333734]"
30503602589,"[829438, 882434, 895241, 995876, 1003788, 1055503, 1083813, 9655097]"
30700645220,"[961021, 993804, 1045710, 1085368]"
30818787516,"[846550, 1065507, 1092446, 1115098, 9333734, 12781914]"
30871542339,"[961791, 970260, 989824, 1021519, 12731641]"
30906870898,"[861279, 1055503, 1092446, 5564303]"
31424182307,"[969932, 1034103, 1055503]"
31490606919,[1055503]
31540992952,"[821759, 866878, 880664, 936517, 956284, 967144, 996009, 1027168, 1094562, 5565546, 9831557]"
31553621886,"[935726, 967144, 995785, 9831557]"
31624246928,"[1021519, 1034103]"
31735312612,"[995242, 1055503, 1065507, 1128395, 5569230]"
31883713752,"[846550, 9333734]"
32006237778,"[828106, 961021, 962229, 995242, 996009, 1022097, 1051882, 1094562, 1125391, 5570830]"
32090632844,"[880579, 882604, 904360, 981760, 995785, 1021519, 1045586, 1080944, 1082688, 7024830, 9487187, 9677878, 12781666, 13008076]"
32125532799,[1128206]
32137531134,[846550]
32259162835,"[880579, 904360, 908318, 916122, 926206, 941189, 956284, 962229, 1021519, 1033973, 1045586, 1094562, 9419198, 12330883, 13007264, 13158498, 13416122]"
32259747535,[5978648]
32259747654,"[826658, 867299, 887299, 890407, 1012384, 1082185, 1121281, 5978656, 6919557, 9487187, 10121572]"
32541926777,"[854852, 1021519, 7024830]"
32759297722,"[844818, 860824, 904360, 914318, 956370, 962229, 1033869, 1091858, 1134414, 5565546, 5569230, 7442182]"
32794446257,[846550]
32835636922,[1135834]
32873058146,"[999720, 12301109]"
32989962369,"[843338, 854852, 874805, 901062, 970493, 996009, 10341697]"
33027952084,"[846550, 989824, 1135578, 9333734]"
33040982566,"[854852, 904360, 939578, 996009, 1021519, 1045586, 1053931, 1060705, 1134414, 7024830]"
33132958058,"[854852, 898554, 904360, 996009, 9419198]"
33167977455,"[835530, 843450, 846550, 1135578]"
33217117716,"[825343, 838571, 854852, 904360, 919041, 940947, 969932, 1003600, 1045586, 1082185, 1139160, 7155863, 9333734, 13158498]"
33329282907,"[825994, 854852, 856631, 867188, 908318, 914318, 916122, 937928, 961021, 962603, 988914, 995242, 1009449, 1021519, 1055646, 1082185, 1084310, 1116050, 13158498]"
33397672142,"[861279, 9245106]"
33506648006,"[854852, 868423, 878996, 904360, 951590, 985055, 1042697, 1082185, 1095275, 1135578, 6513604]"
33659352753,"[835943, 853235, 855325, 876624, 878775, 902238, 951590, 973086, 995785, 1017799, 1082185, 1092446, 6391381, 9705473]"
33770482639,"[825994, 846550, 856631, 873120, 908318, 962603, 998444, 1014686, 1139569, 5980830, 5981088, 5981178, 9446520, 10455568, 12731436, 13007264, 14025442, 15593893]"
33919362892,"[823790, 854852, 880549, 904360, 911878, 951590, 986947, 1021519, 1048727, 1082185, 1135578, 5569230, 6039727, 7024830, 7155863, 12695656, 12781666, 12987851, 13945244, 15683797]"
34010593546,"[844818, 852944, 880923, 881249, 885952, 892264, 935460, 940947, 944137, 970202, 984573, 995242, 1000462, 1003638, 1022848, 1025454, 1028473, 1037863, 1042616, 1045586, 1055646, 1080944, 1082185, 1129982, 5592931, 7410031, 12384836, 12731436, 12731797, 13158498]"
34204663327,"[854852, 931124, 935460, 945805, 956412, 973042, 974743, 995242, 1037965, 1061614, 1134414, 13158498]"
34226802518,"[865528, 962229]"
34337862794,"[832001, 870515, 870658, 904360, 914318, 920654, 931124, 935460, 944137, 955552, 956672, 961021, 998026, 1021519, 1068562, 1115801, 1116050, 1119680, 9242918, 9836195, 12263692, 13007718]"
34338314233,"[844864, 847071, 890911, 962229, 1026984, 1045710, 1046357, 1082234, 1082544, 1117584, 1120592, 1135578, 5569750, 9270345, 9526331, 9677581, 9834837, 12781914, 13945244, 14077381]"
