BASKET_ID,words
27130286277,"[820165, 826249, 829617, 844179, 844685, 847270, 853466, 854502, 883404, 886302, 900598, 911470, 925178, 926900, 927191, 937043, 943233, 947361, 961554, 963868, 972311, 973042, 975418, 977481, 977499, 977798, 978306, 995965, 1020581, 1038443, 1054080, 1060976, 1069609, 1070538, 1070820, 1079977, 1082185, 1085696, 1096036, 1098066, 1112242, 1126817, 1128333, 1129805, 1139210, 5564898, 5565925, 5566472, 5567874, 5580793, 5583751, 5591359, 5592734, 6034953, 6463464, 6463709, 6546596, 6961492, 7143437, 7152888, 7168890, 7410274, 7441424, 9487885, 9571047, 9677056]"
27353146459,"[826249, 828896, 829617, 849843, 855591, 858091, 859075, 863259, 896602, 911470, 926707, 928257, 943233, 957782, 961554, 978906, 986947, 988791, 998236, 1003031, 1003321, 1004906, 1025468, 1026623, 1044078, 1052406, 1070820, 1082185, 1098066, 1112242, 1133643, 5568758, 5580793, 5592734, 6513604, 6546596, 6979253, 7135183, 8090533, 8292955, 9396705]"
28069206195,"[823653, 830941, 839346, 849288, 855591, 859075, 861272, 866172, 883068, 883218, 883404, 891894, 892531, 893018, 898214, 903325, 911470, 914190, 928555, 938638, 943233, 954651, 954966, 961269, 961554, 965267, 969568, 973042, 974108, 977481, 985361, 1003842, 1004475, 1004906, 1036325, 1039508, 1044895, 1063700, 1065835, 1070820, 1071544, 1090701, 1098066, 1112242, 1119887, 1126817, 1139853, 5572277, 5580793, 5978648, 6464056, 6533437, 6534069, 6904409, 7441612, 9553031]"
28210646688,"[880363, 896804]"
28536806948,"[826249, 830887, 833318, 843756, 852521, 856252, 857503, 859075, 865501, 878996, 890455, 891894, 895743, 910032, 911470, 911878, 913682, 943233, 947201, 986947, 992300, 995965, 1006250, 1046339, 1046816, 1054216, 1070820, 1082185, 1096842, 1098066, 1101980, 1110764, 1117274, 1123959, 1125998, 1127258, 1131490, 1133926, 1135959, 5564348, 6533146, 6546596, 7024990, 7135183, 8011282, 8011285, 8011397, 8176813, 10150174, 10344585]"
28601552856,"[935467, 1112242, 1133926, 6533878, 6534689, 9802527]"
28619289007,"[826249, 834117, 840361, 859075, 870315, 891954, 895743, 911470, 913682, 915174, 918462, 925178, 929127, 933303, 938222, 944139, 977499, 978306, 985999, 995785, 995965, 996028, 1004982, 1033142, 1035222, 1076146, 1082185, 1098066, 1112242, 1126817, 1128016, 5564526, 5566472, 5577007, 6464056, 6533911, 6546596, 6979005, 7024990, 9526557, 9677366, 9707064, 9935616, 10457532, 12301405]"
28840667179,"[833318, 834117, 851676, 868319, 868423, 878996, 883404, 884694, 888117, 888423, 888612, 893018, 897125, 911470, 963336, 977481, 978306, 980860, 995965, 1029685, 1034003, 1070463, 1071554, 1080279, 1082185, 1101173, 1122405, 1125724, 1130458, 1133926, 5567874, 5580793, 5585701, 6546596, 8020205, 9365874, 9677366, 9802527, 9803557]"
29183110449,"[826249, 831331, 843944, 850841, 852452, 852486, 854852, 856252, 862283, 864964, 867389, 870819, 882980, 888612, 899502, 918598, 929433, 929548, 940766, 943233, 944139, 945627, 965766, 966449, 968072, 968932, 973042, 995965, 1003188, 1020581, 1023720, 1046545, 1077383, 1082185, 1085846, 1098066, 1112242, 1121527, 1127003, 1132771, 1133926, 1135768, 5978648, 5978656, 7409970, 9337581, 9654997, 9802527, 9802529, 9802666, 10182774, 10355681, 10355797]"
29183110471,"[841223, 894447, 939527, 963047, 1005609, 1015974, 1018077, 1047928, 1108844, 1112242]"
