BASKET_ID,words
28344750557,"[869150, 899543, 7166817]"
28537991594,"[912280, 1051989, 1062966, 1131344]"
28675162848,"[835604, 937573, 944169, 961846, 986340, 987480, 1017919, 1037894, 1080414, 1084607, 1086119, 9368337]"
28868104363,"[909638, 943858, 1048893, 1054945, 1079659, 1083328, 1095843, 1100973, 1120085, 5995596, 5996036, 7409998, 8011275]"
29094422540,"[887529, 893666, 1004555, 1037840, 9446442, 10308337]"
29194687075,"[904815, 953985, 1060957, 7441013, 9396885]"
29194687099,[6534178]
29300198326,[6534178]
29352995320,"[863802, 1017221, 1043563, 1067494, 7025275]"
29392007146,"[825538, 912280, 951590, 991565, 995055, 1023979, 1098066, 1110572, 1116476, 6904925, 12384788]"
29712840266,[6534178]
30515252955,"[827180, 837413, 844179, 846764, 847789, 847982, 852864, 857849, 864774, 865174, 865330, 883404, 889774, 893018, 897125, 900703, 915086, 940108, 941741, 950439, 961792, 962206, 978974, 980727, 982493, 987562, 1024938, 1029743, 1031584, 1033234, 1051069, 1055863, 1067606, 1068343, 1074362, 1077285, 1080331, 1080414, 1082185, 1109811, 1112473, 1122358, 5578494, 5584645, 5590837, 9526410, 12302069, 12456867, 12670635]"
30700627315,"[823758, 827180, 844165, 847982, 848356, 899019, 926680, 930201, 939323, 962206, 968713, 1007191, 1053931, 1054945, 1076875, 1082185, 1096036, 1120085, 5995596, 5996036, 9527161, 12302069, 12452939, 12731641]"
30757222551,"[828901, 846764, 854677, 858322, 865178, 865303, 865330, 885290, 886302, 891148, 896369, 896513, 918676, 927191, 935342, 937573, 940108, 945365, 948833, 961554, 970371, 982960, 987562, 993512, 1013842, 1037076, 1055283, 1059930, 1080153, 1094746, 1095700, 1113189, 1122358, 1126252, 5565352, 5566469, 5568242, 5590980, 5995167, 5995596, 6391158, 7160819, 9297136, 9527290, 9527310, 10150148, 10150249, 12302069, 12810467]"
31046346094,"[840361, 844441, 846764, 855544, 856772, 868042, 873178, 874277, 883042, 884518, 895295, 904360, 906838, 924610, 937845, 950824, 961554, 968214, 973861, 987557, 987562, 993913, 1004906, 1011920, 1013528, 1018605, 1029743, 1030819, 1038663, 1038985, 1041796, 1050229, 1053763, 1057113, 1065038, 1082185, 1084567, 1092149, 1096036, 1108070, 1135995, 1137505, 5592931, 6442594, 9296407, 9297136, 9527161, 9575330, 10344971, 10457112]"
31254655097,"[852856, 9859027]"
31268937489,"[826658, 835058, 837413, 844179, 854405, 854852, 862137, 862139, 864225, 893018, 910745, 917494, 935302, 938700, 941943, 951590, 953464, 961554, 961791, 962676, 964968, 970832, 979585, 981760, 987562, 993466, 995965, 1009368, 1013321, 1030819, 1038985, 1040346, 1053763, 1061125, 1068343, 1079292, 1082185, 1090884, 1117473, 5568378, 6553737, 6773232, 8118709, 10344971, 12452939]"
31467822446,"[826658, 831506, 835243, 852998, 855356, 860776, 863449, 873178, 893018, 904360, 906335, 908181, 909894, 936741, 938300, 951590, 953320, 961554, 973916, 975633, 980666, 998558, 1004906, 1013321, 1023720, 1026011, 1030819, 1052046, 1053763, 1061125, 1070820, 1079223, 1082185, 1084567, 1098066, 1100658, 5564772, 6463742, 6979550, 9419888, 9527161, 9707137, 10285003, 12302069]"
31723216364,"[822225, 822236, 855544, 862349, 863449, 865885, 871061, 878996, 883404, 897120, 922117, 923673, 931757, 937573, 944142, 951763, 961399, 987562, 995965, 996966, 997202, 1008547, 1013149, 1040306, 1055503, 1070463, 1082185, 1103798, 1110142, 1110793, 1113189, 1117358, 1117473, 1120616, 1122568, 1130716, 1135995, 5566956, 5568378, 5568860, 5569303, 5569845, 9194207, 9487339, 9655425, 9655803, 10204822]"
31895576781,"[999250, 1005186, 1065979, 6944571]"
31969332114,"[873963, 1100445, 8090532]"
32008542817,"[830503, 844179, 860299, 862349, 863449, 868319, 873874, 882830, 884353, 895295, 909268, 921744, 931671, 949742, 951203, 961554, 967144, 991025, 1011427, 1041796, 1043730, 1048462, 1070463, 1071342, 1072799, 1072968, 1080110, 1082185, 1108070, 1133523, 1137221, 1138677, 6633273, 8090536, 9553060, 12352290, 12385374, 12781763]"
32505377317,"[1021164, 5978648]"
32505377386,"[831728, 845208, 863449, 879689, 888054, 891654, 907625, 908181, 951590, 960142, 976841, 992650, 1003188, 1004906, 1005274, 1006184, 1010847, 1013321, 1021715, 1029743, 1038894, 1040693, 1070463, 1082185, 1084567, 1098066, 1110142, 1125800, 1138677, 5569374, 5585510, 5591154, 9677236, 9677923, 9881779, 12352203, 12428017]"
32759307328,"[6554209, 10149940]"
32848552349,"[825751, 847982, 850645, 863506, 864774, 866043, 866778, 883404, 886317, 890909, 895295, 940947, 988716, 1009977, 1013321, 1022011, 1029743, 1030819, 1038894, 1047486, 1048893, 1087547, 1093490, 5568378, 5582712, 5585635, 5585735, 5587837, 5981097, 5995596, 5996036, 8090539, 8204756, 12781829, 12782182, 13008193]"
33015761677,"[979973, 1055412]"
33118612686,"[836952, 845193, 860528, 864532, 867931, 868909, 886621, 887474, 888054, 893651, 897306, 909130, 913210, 916122, 925514, 935968, 951590, 963206, 982493, 995242, 995965, 1018859, 1049133, 1060144, 1082185, 1085696, 1107538, 1113584, 1117569, 1119112, 1125391, 1127831, 1130716, 1138677, 5567169, 7166783, 8181231, 9527495, 10456184, 12263491, 12330401, 12457047, 12811532, 13007352]"
33217121255,"[829001, 844652, 845193, 901060, 908402, 935968, 941741, 941830, 960318, 977508, 982493, 995242, 1000237, 1020623, 1028965, 1082185, 1098066, 6463742, 6919373, 7024868, 7139529, 9553397, 9829355, 10344585, 10457471, 13040053, 13095316, 13115579, 13985925]"
33657531114,"[837005, 840361, 844179, 848609, 850290, 851683, 855356, 866140, 882595, 892008, 893018, 898466, 912280, 927191, 930917, 961554, 964968, 976300, 993512, 995242, 999134, 999971, 1002558, 1004906, 1012851, 1013528, 1038985, 1045515, 1068855, 1082185, 1084949, 1098066, 1102949, 1115057, 1134522, 1136257, 5569374, 5995596, 6633224, 6633273, 8090532, 8160159, 9526313, 9527290, 12810527, 15452812]"
33994361182,"[844165, 868764, 879520, 1092026, 12263692, 13115579, 13115703]"
33994545484,"[9655153, 9655425, 13876815]"
34103527353,"[822178, 825970, 828867, 838261, 857503, 866755, 874736, 885795, 885939, 886302, 886996, 897306, 904360, 908181, 930917, 936491, 936594, 946977, 957063, 962229, 963676, 983034, 985742, 995242, 995965, 996070, 1002558, 1013528, 1022053, 1038985, 1040842, 1058779, 1071939, 1082185, 1096036, 1097280, 1106894, 1107839, 1131344, 6039768, 6979485, 7144280, 8090532, 8090539, 8293623, 9527290, 12456867]"
34204036742,"[856772, 859075, 873969, 877611, 899027, 923673, 930118, 954816, 958826, 986612, 987562, 995242, 1013528, 1026699, 1027808, 1028705, 1055863, 1077330, 1082185, 1094004, 1102949, 1107553, 1111722, 5569845, 5995953, 8181451, 9297097, 9526410, 9553397, 9655676, 10344585, 10456196, 10456467, 12301124, 13213075, 13378876, 13416037, 14050772]"
34641930693,"[901602, 933841, 6034974]"
35000796410,"[925626, 995242, 999250, 1004555, 1083721, 15596515]"
35109046826,"[825703, 831628, 839419, 849003, 851865, 857849, 859075, 865174, 866140, 866755, 873627, 877447, 878882, 879049, 882190, 892008, 896369, 898510, 909268, 927191, 929668, 930609, 930917, 953320, 957063, 961554, 968713, 971922, 981760, 987562, 994262, 995242, 1005274, 1040701, 1062782, 1069685, 1082185, 1083721, 1084177, 1096036, 1097280, 1098066, 1129576, 5570383, 5995609, 5995692, 6442870, 8248988, 9527160, 9553397, 10344585, 12301839, 13115493, 13506119, 13671730, 13842107]"
35333811655,"[851675, 1080414, 1138189, 9575181, 12696183]"
35701181809,"[825751, 830750, 837864, 845307, 859075, 860975, 863449, 864774, 871756, 874837, 880284, 908181, 911470, 923746, 929668, 947220, 952163, 956609, 990981, 995242, 1011876, 1013528, 1039831, 1044078, 1051283, 1053058, 1055283, 1070463, 1070497, 1082185, 1097280, 1098066, 1110764, 8205218, 9296965, 9677236, 9832160, 12263692, 12452939, 13841744]"
35865538078,"[879755, 896444, 925514, 1022872, 1070898, 1080414]"
